5_011382,여,15.1,1690,57.7,20.20237386646126
5_005673,남,32.3,1690,57.7,20.20237386646126
20_여자_3011,여자,20,1551,48.6,20.20285159508996
5_012127,여,17.5,1551,48.6,20.20285159508996
5_012122,여,17.5,1543,48.1,20.202877208928413
5_005462,남,28.9,1817,66.7,20.20300537121281
5_009955,여,9.7,1384,38.7,20.20406629022019
5_011805,여,16.5,1499,45.4,20.20470840911953
5_009685,여,8.7,1355,37.1,20.20669653190997
5_013001,여,25.3,1584,50.7,20.206802877257424
5_000197,남,0.98,769,11.95,20.20762275496693
5_004500,남,18.3,1675,56.7,20.209400757406996
5_011339,여,15,1697,58.2,20.209673627660724
20_여자_1988,여자,32,1697,58.2,20.209673627660724
5_003053,남,12.9,1576,50.2,20.211162359246565
5_013382,여,30.9,1630,53.7,20.211524709247623
5_011570,여,15.8,1520,46.7,20.212950138504155
5_005140,남,24.4,1720,59.8,20.213628988642512
21_여자_5856,여자,49,1654,55.3,20.214086549919656
5_011401,여,15.2,1568,49.7,20.214559037900873
5_013476,여,32.3,1579,50.4,20.21465233405034
5_002694,남,11.5,1487,44.7,20.215551140595764
5_003626,남,15.1,1747,61.7,20.21619202302483
5_010207,여,10.7,1371,38,20.21662647282114
21_남자_5263,남자,22,1834,68,20.21669923140866
5_002840,남,12.1,1560,49.2,20.216962524654832
21_여자_3803,여자,43,1613,52.6,20.217013885552483
5_003371,남,14.1,1571,49.9,20.218464766185004
21_남자_6400,남자,24,1744,61.5,20.22004671323963
5_012373,여,18.5,1585,50.8,20.22111872941317
5_015061,여,65.3,1465,43.4,20.22155179442975
21_남자_4453,남자,64,1625,53.4,20.22248520710059
5_013266,여,29,1555,48.9,20.223115972746356
5_007385,남,69.5,1539,47.9,20.22359100890387
5_009504,여,8,1425.864155,41.11783795,20.224321843277913
5_007159,남,63.7,1708,59,20.22442946541691
5_014518,여,51.6,1689,57.7,20.226303238206608
5_012052,여,17.3,1646,54.8,20.226507354623823
5_002066,남,9,1422,40.9,20.22665725063845
5_004240,남,17.4,1738,61.1,20.227474670964206
5_002844,남,12.1,1686,57.5,20.22798878208511
5_003273,남,13.7,1611,52.5,20.228711592901227
5_012516,여,19.1,1550,48.6,20.22892819979188
5_011020,여,13.8,1580,50.5,20.229129947123855
21_여자_6646,여자,38,1683,57.3,20.229557819995062
5_015403,여,74.4,1521,46.8,20.229606028422598
5_013311,여,29.7,1712,59.3,20.23238929164119
5_013042,여,25.9,1516,46.5,20.232732994061585
5_011199,여,14.5,1620,53.1,20.23319615912208
5_011420,여,15.3,1572,50,20.233216142545434
5_002469,남,10.6,1483,44.5,20.233811927400172
5_000117,남,0.56,710,10.2,20.23408053957548
5_013179,여,27.9,1623,53.3,20.234392469009677
5_003931,남,16.2,1693,58,20.235506405758883
21_여자_6841,여자,30,1668,56.3,20.235610073092605
5_011627,여,15.9,1564,49.5,20.236327601206163
5_011714,여,16.2,1564,49.5,20.236327601206163
5_014325,여,45.9,1575,50.2,20.236835474930714
20_남자_3094,남자,25,1659,55.7,20.237759153225998
20_여자_2476,여자,30,1556,49,20.238433528723704
5_013146,여,27.5,1641,54.5,20.23854748873047
21_남자_5632,남자,22,1796,65.3,20.24419521728563
5_012291,여,18.2,1570,49.9,20.24422897480628
5_011047,여,14,1570,49.9,20.24422897480628
5_013749,여,35.3,1535,47.7,20.244246623306353
5_004561,남,18.6,1697,58.3,20.244398152794158
5_011998,여,17.1,1551,48.7,20.2444212485778
5_003759,남,15.6,1675,56.8,20.245043439518824
21_여자_4406,여자,51,1618,53,20.245049130532433
5_002971,남,12.6,1509,46.1,20.24521745164094
5_013019,여,25.5,1598,51.7,20.245895604800115
21_여자_7004,여자,40,1598,51.7,20.245895604800115
5_002734,남,11.7,1522,46.9,20.24620070762414
5_003172,남,13.3,1624,53.4,20.247397413186437
5_007840,여,0.55,690,9.64,20.247847090947285
5_015025,여,64.3,1402,39.8,20.248229043082944
5_007559,남,74.7,1627,53.6,20.24835208257701
21_여자_4131,여자,47,1587,51,20.24959411475326
20_여자_3059,여자,23,1688,57.7,20.250275151052314
5_012607,여,19.5,1688,57.7,20.250275151052314
5_012733,여,20.7,1654,55.4,20.250640051818248
5_011405,여,15.2,1651,55.2,20.25092807582065
5_002257,남,9.9,1324,35.5,20.25127554513011
5_014246,여,43.9,1565,49.6,20.25130398391328
5_014078,여,40.6,1565,49.6,20.25130398391328
5_002259,남,9.9,1377,38.4,20.25178666641352
21_여자_5254,여자,20,1685,57.5,20.252005388794476
20_여자_2657,여자,24,1607,52.3,20.25209403941762
5_013908,여,37.5,1607,52.3,20.25209403941762
5_004985,남,22.8,1701,58.6,20.252982562734996
5_011193,여,14.4,1557,49.1,20.25369506185215
21_남자_5956,남자,65,1610,52.5,20.253848231163918
5_003458,남,14.4,1679,57.1,20.255115126030447
21_여자_5170,여자,39,1613,52.7,20.255449273167603
5_012125,여,17.5,1613,52.7,20.255449273167603
5_001291,남,6.1,1221,30.2,20.257022714025165
5_004494,남,18.3,1805,66,20.25767144205462
5_005118,남,24.2,1673,56.7,20.257748588835227
5_001275,남,6,1184,28.4,20.258856829802777
20_여자_2123,여자,30,1622,53.3,20.259350089171544
21_여자_5005,여자,23,1552,48.8,20.25985758316505
5_013263,여,29,1628,53.7,20.261214978659698
21_여자_6277,여자,58,1602,52,20.261813806399925
21_여자_6456,여자,50,1563,49.5,20.262230097884995
21_여자_5550,여자,60,1563,49.5,20.262230097884995
5_003790,남,15.7,1745,61.7,20.26255942069441
5_003679,남,15.2,1686,57.6,20.263167893010475
20_남자_3084,남자,24,1646,54.9,20.26341703957752
21_남자_6599,남자,30,1715,59.6,20.26366564951678
21_남자_6752,남자,50,1683,57.4,20.26486245842437
5_009345,여,7.3,1299,34.2,20.267855714201904
5_003864,남,16,1677,57,20.267898954923126
5_014807,여,59.1,1594,51.5,20.26891936354806
5_011096,여,14.1,1580,50.6,20.269187630187467
21_여자_6766,여자,56,1580,50.6,20.269187630187467
5_010394,여,11.4,1417,40.7,20.270044808253843
5_002927,남,12.4,1480,44.4,20.27027027027027
5_002093,남,9.2,1314,35,20.271099898296992
5_002088,남,9.1,1314,35,20.271099898296992
21_여자_4323,여자,69,1597,51.7,20.271258453055964
5_011207,여,14.5,1668,56.4,20.271552542138952
21_여자_5331,여자,20,1623,53.4,20.272355681897125
20_여자_2697,여자,28,1665,56.2,20.272524777029282
5_006292,남,41.4,1785,64.6,20.274776577297583
5_002656,남,11.4,1378,38.5,20.27506682872677
20_여자_3047,여자,23,1635,54.2,20.275135837798913
5_012013,여,17.2,1586,51,20.275137592649425
5_004208,남,17.3,1653,55.4,20.27514914494865
5_011727,여,16.2,1644,54.8,20.275750202757504
5_011621,여,15.9,1644,54.8,20.275750202757504
20_여자_2141,여자,27,1545,48.4,20.276285334254982
21_남자_3303,남자,52,1700,58.6,20.276816608996544
5_006410,남,43.5,1713,59.5,20.276931769658145
5_002725,남,11.7,1564,49.6,20.277209071107592
5_013186,여,27.9,1564,49.6,20.277209071107592
5_004371,남,17.8,1606,52.3,20.277322431913944
5_003063,남,12.9,1493,45.2,20.27770587367079
5_005064,남,23.6,1757,62.6,20.278265748292306
5_013967,여,38.5,1524,47.1,20.279207225081116
5_002845,남,12.1,1483,44.6,20.279281167686463
5_013887,여,37.2,1556,49.1,20.27973645429253
5_003809,남,15.8,1730,60.7,20.281332486885628
5_003999,남,16.5,1730,60.7,20.281332486885628
5_011918,여,16.8,1595,51.6,20.28281954776388
5_012636,여,19.7,1595,51.6,20.28281954776388
5_010892,여,13.3,1666,56.3,20.284224133831202
5_010735,여,12.7,1570,50,20.28479857195018
5_013214,여,28.5,1598,51.8,20.285055944461234
5_006785,남,54.3,1660,55.9,20.285963129626943
5_012793,여,21.5,1660,55.9,20.285963129626943
5_003819,남,15.8,1790,65,20.286507911738084
20_여자_2316,여자,30,1657,55.7,20.28664261163754
5_002974,남,12.6,1601,52,20.287133158889997
5_013314,여,29.8,1601,52,20.287133158889997
5_014313,여,45.7,1601,52,20.287133158889997
20_여자_2633,여자,24,1601,52,20.287133158889997
5_004800,남,19.4,1714,59.6,20.28731743116268
5_004230,남,17.4,1734,61,20.287645555542255
20_여자_1833,여자,32,1636,54.3,20.28771946604815
5_013398,여,31.3,1645,54.9,20.28806090113728
21_남자_5271,남자,28,1642,54.7,20.28808336584867
5_002409,남,10.4,1390,39.2,20.288804927281202
20_여자_2382,여자,37,1682,57.4,20.288965771737118
5_013134,여,27.4,1509,46.2,20.28913332463799
5_002762,남,11.8,1425,41.2,20.289319790704834
5_008790,여,5.2,1110,25,20.29056083110137
5_006769,남,53.9,1721,60.1,20.291433604977446
20_남자_2112,남자,34,1769,63.5,20.291682551166197
21_여자_6275,여자,39,1576,50.4,20.291684918446748
5_011996,여,17.1,1590,51.3,20.29191883232467
20_여자_3204,여자,27,1590,51.3,20.29191883232467
5_001407,남,6.5,1228,30.6,20.291992487983958
5_011131,여,14.2,1565,49.7,20.292133225816332
5_003749,남,15.5,1695,58.3,20.292200729196576
5_005227,남,25,1708,59.2,20.292986853435277
21_여자_3895,여자,59,1613,52.8,20.29388466078272
5_011114,여,14.2,1692,58.1,20.29436256839305
5_003699,남,15.3,1718,59.9,20.294600348836735
5_003598,남,15,1616,53,20.295191647877655
5_003872,남,16,1745,61.8,20.295399873564254
5_008972,여,5.9,1185,28.5,20.295892752229875
5_002789,남,11.9,1549,48.7,20.29673239279304
5_003616,남,15,1735,61.1,20.297486068317152
5_003439,남,14.4,1715,59.7,20.29766508852604
21_여자_5463,여자,55,1582,50.8,20.29788342621879
21_남자_4451,남자,66,1631,54,20.299523224346196
5_006541,남,47.1,1652,55.4,20.29970275958703
5_012904,여,23.3,1683,57.5,20.300167096853684
21_남자_5380,남자,36,1732,60.9,20.30119100320552
20_여자_2887,여자,44,1544,48.4,20.302558457945178
5_004241,남,17.4,1696,58.4,20.303043787824848
5_005278,남,25.5,1760,62.9,20.306043388429753
5_014230,여,43.5,1510,46.3,20.306126924257708
5_011921,여,16.9,1566,49.8,20.3070027353288
5_000091,남,0.47,650,8.58,20.307692307692307
5_004780,남,19.4,1778,64.2,20.308203881713887
5_004697,남,19.1,1703,58.9,20.308881187528208
5_003608,남,15,1620,53.3,20.309404054260018
5_001619,남,7.3,1265,32.5,20.309643956318645
5_013782,여,35.7,1623,53.5,20.310318894784576
5_013363,여,30.6,1569,50,20.310663789051823
5_003789,남,15.7,1733,61,20.311065635042112
20_여자_2378,여자,31,1629,53.9,20.31171511142615
5_012771,여,21.3,1526,47.3,20.311971266075656
5_000213,남,1.13,800,13,20.312499999999996
5_011607,여,15.9,1635,54.3,20.31254383749965
5_007801,여,0.35,626,7.96,20.312547846767856
20_여자_2313,여자,37,1644,54.9,20.312749746923117
5_012591,여,19.4,1740,61.5,20.313119302417757
5_001557,남,7.1,1288,33.7,20.31412754137572
5_001417,남,6.5,1288,33.7,20.31412754137572
20_여자_1874,여자,38,1572,50.2,20.314149007115617
21_여자_5667,여자,47,1603,52.2,20.31437467723689
5_003650,남,15.1,1720,60.1,20.315035154137373
20_여자_2618,여자,36,1537,48,20.31858697773295
5_011217,여,14.5,1612,52.8,20.319070987445272
5_013011,여,25.4,1567,49.9,20.321817772345955
20_여자_3040,여자,28,1567,49.9,20.321817772345955
5_012238,여,18,1595,51.7,20.322127337585126
5_012815,여,21.8,1595,51.7,20.322127337585126
21_남자_3533,남자,69,1660,56,20.322252866889244
5_011811,여,16.5,1624,53.6,20.323230362299498
21_여자_7273,여자,30,1627,53.8,20.32390563512394
5_011445,여,15.4,1627,53.8,20.32390563512394
5_014640,여,54.5,1651,55.4,20.324301003631593
5_012151,여,17.6,1630,54,20.32443825510934
5_011441,여,15.3,1570,50.1,20.32536816909408
20_여자_2848,여자,24,1679,57.3,20.326061238555944
5_012041,여,17.3,1519,46.9,20.32625150550781
5_005920,남,35.7,1676,57.1,20.327692369034125
5_004151,남,17,1745,61.9,20.3282403264341
21_여자_5736,여자,46,1587,51.2,20.329004287752294
21_남자_5367,남자,21,1752,62.4,20.329017326577844
21_남자_5152,남자,29,1752,62.4,20.329017326577844
21_남자_6742,남자,23,1705,59.1,20.330062520962148
5_004424,남,18,1814,66.9,20.330663502903427
5_012620,여,19.5,1590,51.4,20.331474229658635
21_여자_4395,여자,61,1613,52.9,20.33232004839784
5_007715,남,86.8,1522,47.1,20.3325384505138
21_여자_5098,여자,20,1616,53.1,20.333484462307613
21_여자_3797,여자,59,1546,48.6,20.33374112386177
5_010257,여,10.9,1481,44.6,20.334090010718707
5_012183,여,17.8,1579,50.7,20.334977645562546
5_005280,남,25.5,1722,60.3,20.335320326821982
5_004234,남,17.4,1655,55.7,20.33570339810699
5_010726,여,12.7,1504,46,20.335842009959258
21_여자_6443,여자,23,1596,51.8,20.3359275381436
21_여자_7269,여자,31,1596,51.8,20.3359275381436
5_012626,여,19.6,1596,51.8,20.3359275381436
5_012063,여,17.4,1680,57.4,20.33730158730159
20_여자_2504,여자,28,1637,54.5,20.337573872971888
5_013265,여,29,1582,50.9,20.33783988965623
5_004423,남,18,1760,63,20.33832644628099
5_013304,여,29.6,1549,48.8,20.3384094613614
20_여자_2318,여자,28,1571,50.2,20.340018662574895
21_여자_4386,여자,62,1560,49.5,20.34023668639053
5_002129,남,9.3,1411,40.5,20.342344070909895
21_여자_4093,여자,40,1608,52.6,20.34293705601346
5_000739,남,3.8,1054,22.6,20.343572331301377
21_여자_6562,여자,64,1536,48,20.345052083333332
5_013388,여,31,1662,56.2,20.345776839410277
5_003441,남,14.4,1740,61.6,20.34614876469811
21_여자_3621,여자,46,1515,46.7,20.346589114356984
5_003977,남,16.4,1768,63.6,20.34663499928339
5_004771,남,19.4,1747,62.1,20.347253235491767
21_여자_3610,여자,49,1620,53.4,20.347508001828984
5_003177,남,13.4,1796.874476,65.7,20.34838237827962
5_002410,남,10.4,1395,39.6,20.349173314834083
5_013374,여,30.8,1547,48.7,20.349246555566193
5_012342,여,18.4,1647,55.2,20.349412687195244
5_010263,여,10.9,1409,40.4,20.349764088811607
5_006209,남,39.8,1635,54.4,20.349951837200386
21_남자_5377,남자,22,1737,61.4,20.350202457999533
20_여자_3203,여자,38,1678,57.3,20.35029499048899
20_여자_2207,여자,31,1678,57.3,20.35029499048899
5_004597,남,18.7,1772,63.9,20.350422167756268
5_008057,여,1.9,847,14.6,20.35101315985721
5_004621,남,18.8,1765,63.4,20.351659992456405
5_005038,남,23.4,1783,64.7,20.35174227585324
5_003925,남,16.2,1717,60,20.352167115714618
5_001994,남,8.7,1370,38.2,20.35270925462198
5_012914,여,23.5,1672,56.9,20.35352899429958
21_여자_3869,여자,58,1550,48.9,20.35379812695109
5_001525,남,7,1210,29.8,20.353800969879106
5_013225,여,28.6,1572,50.3,20.354615439400707
5_003461,남,14.5,1586,51.2,20.354647936150013
21_여자_3587,여자,53,1500,45.8,20.355555555555554
5_012484,여,19,1688,58,20.35556254351879
5_003393,남,14.2,1609,52.7,20.356285205847627
5_013255,여,28.9,1609,52.7,20.356285205847627
21_남자_3999,남자,47,1780,64.5,20.357278121449312
5_015323,여,72.1,1495,45.5,20.35771411952886
5_012677,여,20,1575,50.5,20.35777273872512
21_여자_4503,여자,58,1575,50.5,20.35777273872512
5_001483,남,6.8,1226,30.6,20.358252011209018
5_004672,남,19,1711,59.6,20.3585217663682
21_여자_3898,여자,48,1615,53.1,20.35867304392834
21_여자_5676,여자,44,1618,53.3,20.359643748252427
5_013066,여,26.3,1545,48.6,20.360071637289096
5_011203,여,14.5,1545,48.6,20.360071637289096
5_012260,여,18.1,1654,55.7,20.360300557514016
20_여자_2346,여자,36,1624,53.7,20.361146836856026
5_013479,여,32.3,1595,51.8,20.361435127406374
5_007369,남,68.9,1630,54.1,20.362076103729912
21_여자_3875,여자,52,1642,54.9,20.362262829709174
5_012922,여,23.7,1639,54.7,20.36242131897119
5_004900,남,20.7,1725,60.6,20.365469439193443
5_012531,여,19.2,1511,46.5,20.36685747273141
5_012965,여,24.6,1667,56.6,20.367852044468133
5_007285,남,66.7,1607,52.6,20.36826283887891
5_013032,여,25.7,1607,52.6,20.36826283887891
5_010438,여,11.6,1417,40.9,20.369651908048702
5_003602,남,15,1767,63.6,20.369671097070132
5_002638,남,11.3,1463,43.6,20.37031932344376
5_005168,남,24.6,1800,66,20.37037037037037
20_여자_1697,여자,32,1576,50.6,20.372207477646935
5_006422,남,43.8,1655,55.8,20.372212739934827
5_000180,남,0.86,777,12.3,20.373379446738518
5_003491,남,14.6,1565,49.9,20.373791709622434
5_011857,여,16.7,1625,53.8,20.37396449704142
5_012761,여,21,1625,53.8,20.37396449704142
5_011187,여,14.4,1646,55.2,20.374146094438597
5_007519,남,73.4,1628,54,20.374406123791875
21_남자_5520,남자,20,1640,54.8,20.374776918500896
20_여자_1844,여자,31,1634,54.4,20.374867600814397
5_012334,여,18.3,1637,54.6,20.374890522280094
20_여자_2620,여자,20,1706,59.3,20.374954130583873
5_012701,여,20.3,1579,50.8,20.37508608273328
5_011568,여,15.8,1546,48.7,20.37558009736766
21_여자_7190,여자,30,1538,48.2,20.37672420061519
5_012345,여,18.4,1509,46.4,20.376965070632096
5_003800,남,15.7,1568,50.1,20.37725166597251
5_011459,여,15.4,1517.072647,46.9,20.37793096492989
5_006062,남,37.3,1740,61.7,20.379178226978464
5_004056,남,16.7,1747,62.2,20.380018538608503
21_여자_3705,여자,44,1665,56.5,20.380741101461822
5_012734,여,20.7,1665,56.5,20.380741101461822
5_009096,여,6.3,1170,27.9,20.381328073635768
5_011598,여,15.8,1588,51.4,20.382719260955906
5_011773,여,16.4,1574,50.5,20.383648519703115
5_001712,남,7.7,1203,29.5,20.384063393746167
21_여자_4481,여자,56,1653,55.7,20.38494237136534
5_014961,여,62.4,1494,45.5,20.38497586956483
5_002427,남,10.5,1544,48.6,20.38645332760611
21_남자_3777,남자,66,1635,54.5,20.387359836901123
20_여자_1871,여자,37,1539,48.3,20.392472770982398
21_여자_6769,여자,40,1531,47.8,20.392830768088718
5_004438,남,18.1,1854,70.1,20.393818898233384
21_남자_3361,남자,52,1698,58.8,20.39397836573479
5_013720,여,35,1586,51.3,20.394403107900303
5_014123,여,41.5,1609,52.8,20.394911932993445
5_013361,여,30.6,1572,50.4,20.395081871685797
5_010674,여,12.5,1550,49,20.39542143600416
5_001714,남,7.7,1293,34.1,20.396578877637875
5_004699,남,19.1,1695,58.6,20.39662028697975
5_012499,여,19,1615,53.2,20.39701329448188
5_013643,여,34.2,1534,48,20.39813765003255
5_012340,여,18.4,1624,53.8,20.399063311412554
5_011997,여,17.1,1642,55,20.39935256163943
21_여자_5036,여자,63,1553,49.2,20.399625343466255
5_013034,여,25.7,1630,54.2,20.399713952350485
21_여자_3851,여자,57,1564,49.9,20.39985348081187
5_012835,여,22.1,1564,49.9,20.39985348081187
5_014621,여,54.1,1500,45.9,20.4
5_002506,남,10.8,1428,41.6,20.40031698954092
5_013044,여,26,1513,46.7,20.400416046172218
21_여자_5233,여자,61,1595,51.9,20.40074291722762
5_015528,여,81,1363,37.9,20.40081409475559
5_002188,남,9.6,1402,40.1,20.400853885116234
5_014504,여,51.3,1545,48.7,20.40196478880615
21_여자_5678,여자,22,1598,52.1,20.402536963444604
5_006440,남,44.2,1760,63.2,20.40289256198347
5_014021,여,39.3,1667,56.7,20.40383764878698
5_007476,남,71.7,1699,58.9,20.40462121366964
21_여자_5177,여자,65,1604,52.5,20.40565668123954
5_011945,여,17,1485,45,20.406081012141613
21_남자_5062,남자,61,1683,57.8,20.406081012141616
5_011722,여,16.2,1584,51.2,20.40608101214162
5_012274,여,18.1,1607,52.7,20.406985772032673
5_012670,여,19.9,1696,58.7,20.40734024563902
5_004311,남,17.6,1658,56.1,20.4076881326929
5_012861,여,22.4,1658,56.1,20.4076881326929
5_013428,여,31.6,1610,52.9,20.40816326530612
5_015145,여,67.6,1540,48.4,20.408163265306122
5_012084,여,17.4,1680,57.6,20.408163265306126
5_010791,여,12.9,1532,47.9,20.408824110874022
5_004364,남,17.8,1786,65.1,20.408828652365226
5_012585,여,19.4,1652,55.7,20.409628947815843
21_여자_5772,여자,39,1677,57.4,20.410129824782235
20_여자_1966,여자,30,1590,51.6,20.41058502432657
20_여자_1852,여자,35,1590,51.6,20.41058502432657
21_남자_6317,남자,22,1768,63.8,20.41061812821195
5_013063,여,26.2,1551,49.1,20.410699862529157
5_004211,남,17.3,1805,66.5,20.411138649948974
5_006658,남,50.8,1562,49.8,20.41114104016486
5_003708,남,15.3,1790,65.4,20.411347960425708
21_여자_6860,여자,40,1690,58.3,20.412450544448724
5_003018,남,12.8,1593,51.8,20.41259449198845
5_001664,남,7.5,1359,37.7,20.412793244394198
5_011300,여,14.9,1527,47.6,20.414036107969668
5_012452,여,18.8,1565,50,20.414620951525485
5_011362,여,15.1,1554,49.3,20.41478875455709
5_013309,여,29.7,1579,50.9,20.415194519904013
5_002916,남,12.4,1668,56.8,20.415322418324333
5_012879,여,22.8,1599,52.2,20.41613719644196
5_004264,남,17.5,1665,56.6,20.416813209606
5_015437,여,75.6,1468,44,20.417406024248454
5_002065,남,9,1326,35.9,20.417727364759568
5_012414,여,18.7,1582,51.1,20.417752816531106
5_011958,여,17,1662,56.4,20.418181739194655
21_여자_6261,여자,28,1694,58.6,20.420708410404664
5_011555,여,15.7,1571,50.4,20.421054593501484
5_012083,여,17.4,1427.26602,41.6,20.42130435214921
5_004010,남,16.5,1678,57.5,20.421325688536076
5_005092,남,23.9,1755,62.9,20.4219121598039
21_남자_3411,남자,54,1614,53.2,20.42229623385218
5_011947,여,17,1588,51.5,20.422374356794343
21_여자_5030,여자,23,1650,55.6,20.422405876951334
5_013199,여,28.2,1675,57.3,20.423256850077966
21_여자_4317,여자,59,1517,47,20.423336660454208
5_006715,남,52.2,1644,55.2,20.42374837941997
21_여자_5989,여자,43,1574,50.6,20.42401218013817
5_007713,남,86,1626,54,20.424558489127328
5_010120,여,10.3,1525,47.5,20.424617038430533
21_남자_7117,남자,67,1731,61.2,20.42477525238114
5_004174,남,17.1,1834,68.7,20.424812311731987
21_여자_6367,여자,21,1632,54.4,20.42483660130719
5_000086,남,0.44,650,8.63,20.42603550295858
20_여자_2635,여자,26,1594,51.9,20.426347863459114
5_004280,남,17.5,1721,60.5,20.42648474377929
21_남자_5362,남자,64,1721,60.5,20.42648474377929
5_011426,여,15.3,1580,51,20.429418362441915
5_015143,여,67.5,1444,42.6,20.430322050935768
5_004017,남,16.5,1800,66.2,20.432098765432098
21_여자_6265,여자,20,1558,49.6,20.433688560924523
5_011654,여,16,1612,53.1,20.434520254419397
5_013923,여,37.9,1648,55.5,20.435184748798193
5_003203,남,13.4,1648,55.5,20.435184748798193
20_여자_2830,여자,22,1531,47.9,20.435493593963383
5_012313,여,18.3,1645,55.3,20.435879195498934
5_012275,여,18.1,1673,57.2,20.4363883471142
21_여자_3310,여자,41,1621,53.7,20.43658170960188
21_여자_6908,여자,42,1550,49.1,20.43704474505723
5_010789,여,12.9,1497,45.8,20.43722269745458
21_여자_3684,여자,51,1633,54.5,20.437328837370988
5_015221,여,69.9,1399,40,20.437349051017243
5_003024,남,12.8,1630,54.3,20.437351800971058
5_005945,남,36,1816,67.4,20.437520619457004
5_011713,여,16.2,1575,50.7,20.438397581254726
5_011751,여,16.3,1595,52,20.44005070704887
5_006778,남,54.1,1750,62.6,20.440816326530612
5_004773,남,19.4,1726,60.9,20.4425801825801
5_002622,남,11.2,1482,44.9,20.443249720897278
5_004269,남,17.5,1779,64.7,20.443365085323407
5_011297,여,14.8,1581,51.1,20.443589894385454
5_002263,남,9.9,1457,43.4,20.444223776632246
21_남자_5535,남자,63,1733,61.4,20.444252950681733
5_004343,남,17.8,1740,61.9,20.44523715153917
20_여자_2670,여자,37,1521,47.3,20.445734297957028
21_여자_4112,여자,41,1610,53,20.446742023841672
21_여자_4420,여자,64,1570,50.4,20.44707696052578
21_여자_4519,여자,41,1640,55,20.449137418203453
5_011741,여,16.3,1640,55,20.449137418203453
5_001408,남,6.5,1197,29.3,20.44934111943741
5_003132,남,13.2,1622,53.8,20.449400277625312
5_003072,남,12.9,1622,53.8,20.449400277625312
21_여자_5560,여자,25,1490,45.4,20.44952930048196
5_005387,남,27.1,1700,59.1,20.44982698961938
5_007336,남,68.1,1631,54.4,20.449890063045057
5_002826,남,12.1,1540,48.5,20.450328891887334
5_010813,여,13.1,1503,46.2,20.45144574457207
21_여자_7230,여자,33,1593,51.9,20.452001045061788
5_003227,남,13.5,1684,58,20.4523784000316
5_015535,여,81.9,1465,43.9,20.454518981001524
5_011177,여,14.4,1465,43.9,20.454518981001524
5_013663,여,34.4,1599,52.3,20.455248570381503
5_011578,여,15.8,1565,50.1,20.455450193428536
5_002682,남,11.5,1519,47.2,20.456270171854342
5_004143,남,17,1863,71,20.45656164383167
5_002482,남,10.7,1488,45.3,20.459373916059658
5_003874,남,16,1745,62.3,20.45960213791348
5_003901,남,16.1,1701,59.2,20.46035098487904
5_011472,여,15.4,1617,53.5,20.461324463444793
5_004910,남,20.9,1843,69.5,20.461342929457828
5_014454,여,49.7,1571,50.5,20.461572558964782
5_004116,남,16.9,1685,58.1,20.463330662416677
20_여자_2037,여자,30,1591,51.8,20.46394691067487
21_여자_4508,여자,51,1591,51.8,20.46394691067487
5_004551,남,18.5,1749,62.6,20.46419729839905
5_001963,남,8.6,1384,39.2,20.46510073841425
5_003662,남,15.2,1725,60.9,20.466288594833014
5_013273,여,29.2,1517,47.1,20.46679056824241
21_여자_5739,여자,54,1563,50,20.46689908877272
5_002273,남,9.9,1317,35.5,20.46712316999416
21_여자_5868,여자,28,1600,52.4,20.468749999999996
21_여자_5754,여자,39,1603,52.6,20.47004038357587
20_여자_2834,여자,41,1676,57.5,20.470093016102666
5_002908,남,12.4,1566,50.2,20.470111191034256
5_004260,남,17.5,1722,60.7,20.470214657348166
5_002757,남,11.8,1544,48.8,20.470348197267036
5_015496,여,78.9,1481,44.9,20.470866400925335
5_003102,남,13,1512,46.8,20.471151423532373
5_006125,남,38.2,1750,62.7,20.473469387755102
20_남자_2737,남자,24,1670,57.1,20.474022015848544
5_012732,여,20.7,1618,53.6,20.474238365972425
5_013187,여,28,1572,50.6,20.47601473625598
21_여자_5116,여자,30,1572,50.6,20.47601473625598
21_남자_3549,남자,49,1726,61,20.476147637723912
5_005209,남,24.9,1833,68.8,20.47686694411631
5_007449,남,71.2,1664,56.7,20.477475499260358
5_005014,남,23.1,1740,62,20.478266613819528
5_010245,여,10.8,1550,49.2,20.4786680541103
5_011221,여,14.6,1550,49.2,20.4786680541103
5_004120,남,16.9,1787,65.4,20.479938272088198
5_011948,여,17,1598,52.3,20.480857642766846
5_011374,여,15.1,1578,51,20.48123677755449
5_010403,여,11.4,1497,45.9,20.48184545443592
21_여자_5187,여자,23,1674,57.4,20.4833499626732
5_005310,남,25.9,1674,57.4,20.4833499626732
5_006277,남,41.1,1674,57.4,20.4833499626732
5_010885,여,13.3,1581,51.2,20.483596919619085
5_012756,여,20.9,1581,51.2,20.483596919619085
5_010908,여,13.4,1581,51.2,20.483596919619085
21_남자_3307,남자,41,1720,60.6,20.484045429962144
20_여자_2153,여자,28,1610,53.1,20.485320782377222
5_011418,여,15.3,1584,51.4,20.485792266095295
5_013499,여,32.6,1584,51.4,20.485792266095295
5_014149,여,42.1,1556,49.6,20.48625108213665
5_013006,여,25.4,1637,54.9,20.486840470204708
5_007710,남,84.8,1487,45.3,20.4869008203353
5_005433,남,28.3,1668,57,20.487207356417027
20_여자_2365,여자,36,1590,51.8,20.489695818994498
5_002979,남,12.6,1467,44.1,20.491717582311882
5_009321,여,7.3,1220,30.5,20.491803278688526
21_남자_5906,남자,68,1596,52.2,20.49296172762734
