ID,성별,나이,키 ,몸무게 ,BMI
21_여자_4307,여자,49,1623,79.2,
21_여자_4308,여자,65,1517,62,
21_여자_4309,여자,68,1520,48.9,
21_여자_4310,여자,62,1571,52.8,
21_여자_4311,여자,60,1593,54.6,
21_여자_4312,여자,58,1586,65.4,
21_여자_4313,여자,59,1550,50.7,
21_여자_4314,여자,64,1605,67.7,
21_여자_4315,여자,57,1600,49.9,
21_여자_4316,여자,60,1502,51.1,
21_여자_4317,여자,59,1517,47,
21_여자_4318,여자,67,1463,58.1,
21_여자_4319,여자,64,1484,48.3,
21_여자_4320,여자,57,1440,43.4,
21_여자_4321,여자,63,1575,53.6,
21_여자_4322,여자,58,1571,58.3,
21_여자_4323,여자,69,1597,51.7,
21_여자_4324,여자,53,1611,58.7,
21_여자_4325,여자,50,1745,58.4,
21_여자_4326,여자,49,1595,44.1,
21_여자_4327,여자,46,1646,63.7,
21_여자_4328,여자,51,1598,59.7,
21_여자_4329,여자,57,1546,57.5,
21_여자_4330,여자,48,1595,54.9,
21_여자_4331,여자,55,1536,54.6,
21_여자_4332,여자,63,1483,52.7,
21_여자_4333,여자,59,1555,51.5,
21_여자_4334,여자,58,1497,57.6,
21_여자_4335,여자,58,1590,58.6,
21_여자_4336,여자,56,1564,51.8,
21_여자_4337,여자,50,1538,56.1,
21_여자_4338,여자,54,1445,45,
21_여자_4339,여자,64,1560,65.5,
21_여자_4340,여자,68,1557,70.6,
21_여자_4341,여자,65,1473,55.3,
21_여자_4342,여자,59,1503,54,
21_여자_4343,여자,65,1560,53.8,
21_여자_4344,여자,49,1697,60.2,
21_여자_4345,여자,49,1647,52.7,
21_여자_4346,여자,56,1561,55.3,
21_여자_4347,여자,43,1630,56.5,
21_남자_4348,남자,64,1590,70.9,
21_남자_4349,남자,61,1694,72.2,
21_남자_4350,남자,62,1701,75.2,
21_남자_4351,남자,65,1670,50,
21_남자_4352,남자,65,1761,75,
21_남자_4353,남자,65,1625,49.8,
21_남자_4354,남자,67,1721,84,
21_남자_4355,남자,65,1596,60.3,
21_남자_4356,남자,63,1741,113.6,
21_남자_4357,남자,61,1688,81.6,
21_남자_4358,남자,61,1660,65.9,
21_남자_4359,남자,62,1635,62.2,
21_남자_4360,남자,65,1632,59.3,
21_남자_4361,남자,62,1655,59.7,
21_남자_4362,남자,60,1631,67.3,
21_남자_4363,남자,63,1762,66.6,
21_남자_4364,남자,66,1681,75,
21_남자_4365,남자,63,1624,65.3,
21_남자_4366,남자,66,1650,67,
21_여자_4367,여자,57,1480,56,
21_여자_4368,여자,56,1556,64.7,
21_여자_4369,여자,63,1631,55.2,
21_여자_4370,여자,64,1576,58.2,
21_여자_4371,여자,63,1520,57.2,
21_여자_4372,여자,58,1565,58.9,
21_여자_4373,여자,50,1501,48.4,
21_여자_4374,여자,59,1570,56.6,
21_여자_4375,여자,44,1662,66.6,
21_여자_4376,여자,56,1551,67.5,
21_여자_4377,여자,45,1656,53.5,
21_여자_4378,여자,49,1655,54.7,
21_여자_4379,여자,59,1550,58.4,
21_여자_4380,여자,68,1522,57.8,
21_여자_4381,여자,62,1602,58.8,
21_여자_4382,여자,59,1671,61.2,
21_여자_4383,여자,66,1575,48,
21_여자_4384,여자,53,1565,60.8,
21_여자_4385,여자,64,1621,67,
21_여자_4386,여자,62,1560,49.5,
21_여자_4387,여자,56,1520,57.8,
21_여자_4388,여자,62,1612,49.9,
21_여자_4389,여자,61,1575,49.9,
21_여자_4390,여자,51,1533,54.3,
21_여자_4391,여자,59,1627,61.7,
21_여자_4392,여자,63,1600,58.9,
21_여자_4393,여자,65,1534,50.9,
21_여자_4394,여자,61,1600,49.3,
21_여자_4395,여자,61,1613,52.9,
21_여자_4396,여자,68,1526,59.7,
21_여자_4397,여자,65,1580,55.3,
21_여자_4398,여자,63,1515,52.5,
21_여자_4399,여자,63,1552,51.3,
21_여자_4400,여자,50,1640,56.6,
21_여자_4401,여자,52,1703,65.3,
21_여자_4402,여자,61,1544,50.8,
21_여자_4403,여자,58,1570,52.2,
21_여자_4404,여자,68,1462,63.2,
21_여자_4405,여자,43,1625,69.1,
21_여자_4406,여자,51,1618,53,
21_여자_4407,여자,64,1595,55.3,
21_여자_4408,여자,64,1564,55.4,
21_여자_4409,여자,43,1566,70.3,
21_여자_4410,여자,69,1517,56.9,
21_여자_4411,여자,44,1662,60.9,
21_여자_4412,여자,61,1534,58.7,
21_여자_4413,여자,67,1551,54.5,
21_여자_4414,여자,40,1592,59.4,
21_여자_4415,여자,40,1645,59.3,
21_여자_4416,여자,47,1536,53.2,
21_여자_4417,여자,57,1536,41.4,
21_여자_4418,여자,66,1564,50.7,
21_여자_4419,여자,60,1558,62.9,
21_여자_4420,여자,64,1570,50.4,
21_여자_4421,여자,42,1650,55,
21_여자_4422,여자,56,1528,46.5,
21_여자_4423,여자,53,1527,78.4,
21_여자_4424,여자,48,1620,76.5,
21_여자_4425,여자,66,1538,65.2,
21_여자_4426,여자,48,1574,81.6,
21_여자_4427,여자,40,1578,54.7,
21_여자_4428,여자,46,1542,53.5,
21_여자_4429,여자,44,1632,48.1,
21_여자_4430,여자,43,1645,64.3,
21_여자_4431,여자,56,1555,48.6,
21_남자_4432,남자,64,1711,66.8,
21_남자_4433,남자,62,1670,65.4,
21_남자_4434,남자,63,1783,77.2,
21_남자_4435,남자,66,1637,74,
21_남자_4436,남자,69,1546,55.6,
21_남자_4437,남자,62,1600,77,
21_남자_4438,남자,61,1662,61.4,
21_남자_4439,남자,61,1707,65.5,
21_남자_4440,남자,64,1795,82.1,
21_남자_4441,남자,61,1726,82,
21_남자_4442,남자,60,1771,81.9,
21_남자_4443,남자,64,1672,67.4,
21_남자_4444,남자,63,1704,79.2,
21_남자_4445,남자,63,1667,65.3,
21_남자_4446,남자,61,1616,64.2,
21_남자_4447,남자,60,1740,72.7,
21_남자_4448,남자,62,1715,64.7,
21_남자_4449,남자,62,1710,51.2,
21_남자_4450,남자,68,1600,62.4,
21_남자_4451,남자,66,1631,54,
21_남자_4452,남자,64,1677,73.6,
21_남자_4453,남자,64,1625,53.4,
21_남자_4454,남자,63,1596,66.5,
21_남자_4455,남자,64,1705,73.3,
21_남자_4456,남자,63,1647,68.3,
21_남자_4457,남자,58,1600,66.9,
21_남자_4458,남자,56,1735,75.2,
21_남자_4459,남자,56,1655,75.6,
21_남자_4460,남자,58,1760,69.1,
21_남자_4461,남자,58,1781,83.3,
21_남자_4462,남자,59,1745,72.2,
21_남자_4463,남자,56,1615,68,
21_남자_4464,남자,60,1718,70.1,
21_남자_4465,남자,56,1720,83.2,
21_남자_4466,남자,66,1638,62.2,
21_남자_4467,남자,65,1730,78.2,
21_남자_4468,남자,69,1726,73.3,
21_남자_4469,남자,67,1655,64.1,
21_남자_4470,남자,67,1695,72.9,
21_여자_4471,여자,41,1613,57.2,
21_여자_4472,여자,48,1663,52.9,
21_여자_4473,여자,47,1505,57.3,
21_여자_4474,여자,46,1650,55.8,
21_여자_4475,여자,48,1665,58.4,
21_여자_4476,여자,46,1570,62.8,
21_여자_4477,여자,48,1607,56,
21_여자_4478,여자,48,1580,62.7,
21_여자_4479,여자,61,1613,57.5,
21_여자_4480,여자,61,1600,69.5,
21_여자_4481,여자,56,1653,55.7,
21_여자_4482,여자,55,1580,47.9,
21_여자_4483,여자,59,1600,59.3,
21_여자_4484,여자,59,1540,56.7,
21_여자_4485,여자,57,1545,56.3,
21_여자_4486,여자,58,1564,65.6,
21_여자_4487,여자,56,1610,68,
21_여자_4488,여자,57,1492,56.8,
21_여자_4489,여자,50,1570,49.7,
21_여자_4490,여자,51,1671,55.4,
21_여자_4491,여자,61,1578,55.8,
21_여자_4492,여자,53,1543,51.6,
21_여자_4493,여자,53,1585,60.5,
21_여자_4494,여자,53,1677,53.3,
21_여자_4495,여자,53,1560,53.2,
21_여자_4496,여자,52,1611,64.1,
21_여자_4497,여자,51,1635,60.3,
21_여자_4498,여자,54,1598,53,
21_여자_4499,여자,50,1532,56.7,
21_여자_4500,여자,58,1635,60.4,
21_여자_4501,여자,59,1613,59.4,
21_여자_4502,여자,55,1592,54.2,
21_여자_4503,여자,58,1575,50.5,
21_여자_4504,여자,56,1531,47.1,
21_여자_4505,여자,56,1526,44,
21_여자_4506,여자,51,1580,56.4,
21_여자_4507,여자,51,1590,64.5,
21_여자_4508,여자,51,1591,51.8,
21_여자_4509,여자,52,1497,52.7,
21_여자_4510,여자,51,1572,51.9,
21_여자_4511,여자,50,1690,61.1,
21_여자_4512,여자,58,1587,72.2,
21_여자_4513,여자,52,1537,49.4,
21_여자_4514,여자,51,1600,68.8,
21_여자_4515,여자,43,1584,49.9,
21_여자_4516,여자,41,1731,59.6,
21_여자_4517,여자,40,1570,51.9,
21_여자_4518,여자,41,1645,53.8,
21_여자_4519,여자,41,1640,55,
21_여자_4520,여자,44,1735,52.1,
21_여자_4521,여자,42,1715,56.8,
21_여자_4522,여자,42,1594,52.2,
21_여자_4523,여자,41,1583,52.3,
21_여자_4524,여자,43,1585,52.1,
21_남자_4525,남자,63,1683,70.1,
21_남자_4526,남자,67,1790,76.2,
21_남자_4527,남자,65,1680,68,
21_남자_4528,남자,68,1650,59.1,
21_남자_4529,남자,66,1821,71.3,
21_남자_4530,남자,69,1625,64.9,
21_남자_4531,남자,66,1716,68.5,
21_남자_4532,남자,66,1734,72,
21_남자_4533,남자,66,1705,77.4,
21_남자_4534,남자,67,1675,65.6,
21_남자_4535,남자,59,1738,71.1,
21_남자_4536,남자,65,1614,65.8,
21_남자_4537,남자,65,1818,80.9,
21_남자_4538,남자,66,1653,57,
21_여자_4539,여자,61,1550,46.2,
21_여자_4540,여자,63,1580,64.2,
21_여자_4541,여자,44,1646,53.6,
21_여자_4542,여자,60,1595,67.3,
21_여자_4543,여자,62,1507,47.2,
21_여자_4544,여자,61,1683,62.8,
21_여자_4545,여자,60,1486,46.1,
21_여자_4546,여자,63,1572,50.9,
21_여자_4547,여자,61,1680,61.2,
21_남자_5001,남자,26,1685,82.3,
21_남자_5002,남자,64,1744,75.5,
21_여자_5003,여자,26,1580,59.4,
21_여자_5004,여자,26,1625,54.7,
21_여자_5005,여자,23,1552,48.8,
21_남자_5006,남자,24,1700,68.3,
21_남자_5007,남자,25,1825,80,
21_남자_5008,남자,21,1815,74.2,
21_여자_5009,여자,24,1695,53.2,
21_여자_5010,여자,24,1630,55.3,
21_여자_5011,여자,25,1665,67.6,
21_남자_5012,남자,27,1730,68.5,
21_남자_5013,남자,27,1640,64.8,
21_남자_5014,남자,27,1730,73.9,
21_여자_5015,여자,23,1680,50.9,
21_여자_5016,여자,20,1620,52.7,
21_여자_5017,여자,27,1580,65.4,
21_여자_5018,여자,50,1630,62,
21_여자_5019,여자,52,1580,52.4,
21_여자_5020,여자,56,1540,58.8,
21_여자_5021,여자,42,1580,53.4,
21_여자_5022,여자,39,1640,62.7,
21_여자_5023,여자,60,1568,59.5,
21_여자_5024,여자,56,1587,54.8,
21_여자_5025,여자,27,1645,58.1,
21_여자_5026,여자,53,1664,68.1,
21_여자_5027,여자,50,1617,48.5,
21_여자_5028,여자,49,1645,51.4,
21_여자_5029,여자,53,1505,47.8,
21_여자_5030,여자,23,1650,55.6,
21_여자_5031,여자,23,1633,65.5,
21_여자_5032,여자,56,1545,55.3,
21_여자_5033,여자,22,1590,39.2,
21_여자_5034,여자,22,1610,53.7,
21_여자_5035,여자,59,1545,61.9,
21_여자_5036,여자,63,1553,49.2,
21_여자_5037,여자,60,1515,43.5,
21_여자_5038,여자,59,1555,54.8,
21_여자_5039,여자,25,1604,60.5,
21_여자_5040,여자,63,1590,50.6,
21_여자_5041,여자,61,1598,64.5,
21_여자_5042,여자,63,1567,74.9,
21_여자_5043,여자,27,1594,62,
21_여자_5044,여자,43,1526,44.7,
21_여자_5045,여자,60,1680,80.4,
21_여자_5046,여자,64,1496,53.3,
21_여자_5047,여자,21,1558,42.6,
21_여자_5048,여자,64,1565,58.7,
21_여자_5049,여자,64,1552,62.7,
21_여자_5050,여자,33,1597,59.8,
21_여자_5051,여자,20,1671,62.6,
21_여자_5052,여자,20,1586,57.1,
21_여자_5053,여자,61,1500,51.9,
21_여자_5054,여자,25,1595,66.7,
21_남자_5055,남자,29,1742,77.4,
21_남자_5056,남자,31,1788,82.4,
21_남자_5057,남자,63,1718,74.8,
21_남자_5058,남자,26,1838,89.6,
21_남자_5059,남자,28,1752,65,
21_남자_5060,남자,26,1725,58.7,
21_남자_5061,남자,25,1755,77.3,
21_남자_5062,남자,61,1683,57.8,
21_남자_5063,남자,65,1635,64.8,
21_남자_5064,남자,21,1832,114.7,
21_남자_5065,남자,35,1815,86.7,
21_남자_5066,남자,28,1710,92.5,
21_남자_5067,남자,26,1701,78.6,
21_남자_5068,남자,26,1770,64.8,
21_남자_5069,남자,23,1835,78.6,
21_남자_5070,남자,33,1834,100.5,
21_남자_5071,남자,23,1728,63.9,
21_남자_5072,남자,23,1736,57.9,
21_남자_5073,남자,35,1704,107.4,
21_남자_5074,남자,23,1769,68.3,
21_남자_5075,남자,25,1781,82.7,
21_남자_5076,남자,26,1718,79,
21_남자_5077,남자,52,1760,76.1,
21_남자_5078,남자,57,1616,67.9,
21_남자_5079,남자,23,1827,87.4,
21_남자_5080,남자,30,1625,63.5,
21_남자_5081,남자,41,1768,82.4,
21_남자_5082,남자,66,1730,70.4,
21_남자_5083,남자,26,1664,77.4,
21_남자_5084,남자,68,1667,62.1,
21_남자_5085,남자,31,1756,110.4,
21_남자_5086,남자,28,1770,58.6,
21_남자_5087,남자,20,1712,91.1,
21_남자_5088,남자,56,1710,78.4,
21_남자_5089,남자,21,1787,73,
21_여자_5090,여자,48,1675,64.4,
21_여자_5091,여자,47,1567,58.1,
21_여자_5092,여자,44,1662,70.5,
21_여자_5093,여자,26,1565,51.7,
21_여자_5094,여자,22,1607,43.9,
21_여자_5095,여자,23,1616,50.4,
21_여자_5096,여자,30,1546,40.6,
21_여자_5097,여자,63,1605,64,
21_여자_5098,여자,20,1616,53.1,
21_여자_5099,여자,20,1644,52.4,
21_여자_5100,여자,54,1573,54.7,
21_여자_5101,여자,28,1580,74.1,
21_여자_5102,여자,29,1735,66.7,
21_여자_5103,여자,32,1580,51.5,
21_여자_5104,여자,20,1616,57.6,
21_여자_5105,여자,20,1600,58.1,
21_여자_5106,여자,34,1675,64.8,
21_여자_5107,여자,20,1616,52.5,
21_여자_5108,여자,20,1665,44.1,
21_여자_5109,여자,26,1635,62.5,
21_여자_5110,여자,26,1697,56.7,
21_여자_5111,여자,27,1545,54,
21_여자_5112,여자,61,1564,65.5,
21_여자_5113,여자,56,1596,67.3,
21_여자_5114,여자,38,1606,54.4,
21_여자_5115,여자,23,1662,50.4,
21_여자_5116,여자,30,1572,50.6,
21_여자_5117,여자,52,1566,61.9,
21_여자_5118,여자,20,1660,58.4,
21_여자_5119,여자,20,1672,75.9,
21_여자_5120,여자,23,1667,57.3,
21_여자_5121,여자,23,1585,65.3,
21_여자_5122,여자,23,1588,69.1,
21_여자_5123,여자,22,1570,54,
21_여자_5124,여자,28,1736,70.2,
21_여자_5125,여자,33,1676,74.2,
21_남자_5126,남자,23,1655,83.8,
21_남자_5127,남자,53,1737,80,
21_남자_5128,남자,20,1776,89,
21_남자_5129,남자,44,1755,91.6,
21_남자_5130,남자,28,1655,61.6,
21_남자_5131,남자,23,1757,99.7,
21_남자_5132,남자,23,1843,84.7,
21_남자_5133,남자,23,1780,102.4,
21_남자_5134,남자,24,1789,73.8,
21_남자_5135,남자,24,1726,78.4,
21_남자_5136,남자,20,1725,87.3,
21_남자_5137,남자,45,1773,61.6,
21_남자_5138,남자,21,1675,78.2,
21_남자_5139,남자,24,1750,79,
21_남자_5140,남자,34,1743,82.1,
21_남자_5141,남자,25,1775,82.2,
21_남자_5142,남자,25,1646,52.7,
21_남자_5143,남자,25,1703,74.2,
21_남자_5144,남자,43,1712,64.6,
21_남자_5145,남자,23,1726,66.1,
21_남자_5146,남자,27,1680,67,
21_남자_5147,남자,27,1737,70.5,
21_남자_5148,남자,31,1753,71.3,
21_남자_5149,남자,36,1703,67.3,
21_남자_5150,남자,25,1708,72.4,
21_남자_5151,남자,34,1758,85.3,
21_남자_5152,남자,29,1752,62.4,
21_남자_5153,남자,20,1760,62.1,
21_남자_5154,남자,23,1738,66.9,
21_남자_5155,남자,28,1697,64.6,
21_남자_5156,남자,24,1715,73.7,
21_남자_5157,남자,27,1703,71.4,
21_남자_5158,남자,34,1721,80.5,
21_남자_5159,남자,27,1695,57.6,
21_남자_5160,남자,25,1727,67.7,
21_남자_5161,남자,42,1741,79.8,
21_남자_5162,남자,33,1707,68.6,
21_남자_5163,남자,26,1770,83.8,
21_여자_5164,여자,47,1582,56.4,
21_여자_5165,여자,41,1570,70.8,
21_여자_5166,여자,59,1565,73.6,
21_여자_5167,여자,45,1686,78.6,
21_여자_5168,여자,49,1565,52.9,
21_여자_5169,여자,43,1630,73,
21_여자_5170,여자,39,1613,52.7,
21_여자_5171,여자,64,1528,53.2,
21_여자_5172,여자,38,1682,55.2,
21_여자_5173,여자,28,1655,50.3,
21_여자_5174,여자,52,1573,49.7,
21_여자_5175,여자,27,1582,48.5,
21_여자_5176,여자,58,1530,58.8,
21_여자_5177,여자,65,1604,52.5,
21_여자_5178,여자,30,1570,44,
21_여자_5179,여자,62,1557,54.6,
21_여자_5180,여자,59,1606,68.1,
21_여자_5181,여자,41,1557,72.9,
21_여자_5182,여자,47,1596,44.9,
21_여자_5183,여자,50,1585,53.8,
21_여자_5184,여자,50,1575,58.4,
21_여자_5185,여자,62,1555,61.9,
21_여자_5186,여자,29,1566,43.5,
21_여자_5187,여자,23,1674,57.4,
21_여자_5188,여자,61,1577,51.1,
21_여자_5189,여자,54,1528,54.8,
21_여자_5190,여자,49,1490,57.3,
21_여자_5191,여자,34,1552,42.6,
21_여자_5192,여자,53,1608,54.1,
21_여자_5193,여자,37,1641,55.4,
21_여자_5194,여자,52,1629,58.1,
21_여자_5195,여자,50,1612,61.6,
21_여자_5196,여자,51,1603,50.5,
21_여자_5197,여자,24,1531,45.7,
21_여자_5198,여자,24,1613,59.4,
21_여자_5199,여자,25,1573,44.4,
21_여자_5200,여자,57,1594,54,
21_여자_5201,여자,29,1573,44.5,
21_여자_5202,여자,48,1661,62.8,
21_여자_5203,여자,47,1671,76.6,
21_여자_5204,여자,47,1600,90.3,
21_여자_5205,여자,54,1516,49.9,
21_여자_5206,여자,54,1568,46.4,
21_여자_5207,여자,53,1537,60.3,
21_여자_5208,여자,26,1618,51.7,
21_여자_5209,여자,56,1520,53.9,
21_여자_5210,여자,21,1500,60,
21_여자_5211,여자,50,1558,47.4,
21_여자_5212,여자,41,1553,58.2,
21_여자_5213,여자,21,1557,42.7,
21_여자_5214,여자,42,1580,61.9,
21_여자_5215,여자,57,1535,66.3,
21_여자_5216,여자,59,1583,48.9,
21_여자_5217,여자,59,1581,63.5,
21_여자_5218,여자,61,1507,48.6,
21_여자_5219,여자,29,1671,61.6,
21_여자_5220,여자,50,1536,61.6,
21_여자_5221,여자,21,1675,74,
21_여자_5222,여자,49,1583,66,
21_여자_5223,여자,22,1555,50.6,
21_여자_5224,여자,49,1597,56.1,
21_여자_5225,여자,27,1645,49.7,
21_여자_5226,여자,66,1551,58.7,
21_여자_5227,여자,62,1506,38.3,
21_여자_5228,여자,58,1553,56.2,
21_여자_5229,여자,63,1552,63.6,
21_여자_5230,여자,64,1452,47.4,
21_여자_5231,여자,61,1566,47.7,
21_여자_5232,여자,63,1540,54.8,
21_여자_5233,여자,61,1595,51.9,
21_여자_5234,여자,36,1668,92,
21_여자_5235,여자,24,1616,49,
21_여자_5236,여자,61,1579,59.3,
21_여자_5237,여자,61,1622,73.4,
21_여자_5238,여자,60,1494,47.4,
21_여자_5239,여자,61,1579,52.5,
21_여자_5240,여자,61,1563,58.2,
21_여자_5241,여자,20,1592,45.7,
21_여자_5242,여자,57,1482,47,
21_여자_5243,여자,65,1569,55.1,
21_여자_5244,여자,60,1590,71.4,
21_여자_5245,여자,54,1583,75.3,
21_여자_5246,여자,21,1612,48,
21_여자_5247,여자,51,1655,88,
21_여자_5248,여자,21,1563,64.6,
21_여자_5249,여자,53,1580,55.8,
21_여자_5250,여자,43,1622,52.6,
21_여자_5251,여자,61,1492,49.9,
21_여자_5252,여자,25,1604,56.5,
21_여자_5253,여자,20,1744,59.6,
21_여자_5254,여자,20,1685,57.5,
21_여자_5255,여자,27,1593,50.9,
21_여자_5256,여자,59,1538,53.7,
21_여자_5257,여자,49,1635,65.7,
21_여자_5258,여자,49,1572,52.9,
21_남자_5259,남자,27,1652,62.5,
21_남자_5260,남자,67,1705,70.7,
21_남자_5261,남자,22,1705,74.7,
21_남자_5262,남자,53,1705,71.4,
21_남자_5263,남자,22,1834,68,
21_남자_5264,남자,23,1752,69.5,
21_남자_5265,남자,23,1700,46.5,
21_남자_5266,남자,28,1721,77.4,
21_남자_5267,남자,24,1743,74.2,
21_남자_5268,남자,21,1733,85.8,
21_남자_5269,남자,22,1640,76.5,
21_남자_5270,남자,28,1695,72.9,
21_남자_5271,남자,28,1642,54.7,
21_남자_5272,남자,69,1680,67.9,
21_남자_5273,남자,33,1771,88.6,
21_남자_5274,남자,33,1863,96.9,
21_남자_5275,남자,41,1780,79.4,
21_남자_5276,남자,33,1791,88.9,
21_남자_5277,남자,37,1735,73.7,
21_남자_5278,남자,28,1732,75.7,
21_남자_5279,남자,45,1802,87.1,
21_남자_5280,남자,27,1605,63.8,
21_남자_5281,남자,54,1700,75.2,
21_남자_5282,남자,23,1662,58,
21_남자_5283,남자,66,1652,62.9,
21_남자_5284,남자,20,1790,74.6,
21_남자_5285,남자,20,1844,70.3,
21_남자_5286,남자,26,1761,75.3,
21_남자_5287,남자,32,1812,76.4,
21_남자_5288,남자,23,1728,71.5,
21_남자_5289,남자,23,1870,104.1,
21_남자_5290,남자,26,1855,80.2,
21_남자_5291,남자,65,1731,68.8,
21_남자_5292,남자,23,1702,95.4,
21_남자_5293,남자,22,1767,75.6,
21_남자_5294,남자,24,1695,65.6,
21_남자_5295,남자,40,1792,84.7,
21_남자_5296,남자,37,1881,93.9,
21_남자_5297,남자,34,1737,83.3,
21_남자_5298,남자,28,1696,71.9,
21_남자_5299,남자,31,1780,97.8,
21_여자_5300,여자,38,1627,78.6,
21_여자_5301,여자,21,1624,52.7,
21_여자_5302,여자,66,1511,51.4,
21_여자_5303,여자,65,1531,54.3,
21_여자_5304,여자,66,1534,52.5,
21_여자_5305,여자,50,1609,55.4,
21_여자_5306,여자,46,1572,55.1,
21_여자_5307,여자,64,1475,54.3,
21_여자_5308,여자,27,1614,50.9,
21_여자_5309,여자,62,1633,64.8,
21_여자_5310,여자,58,1576,73.7,
21_여자_5311,여자,55,1553,60.5,
21_여자_5312,여자,55,1563,62.1,
21_여자_5313,여자,57,1622,61.5,
21_여자_5314,여자,58,1652,63.3,
21_여자_5315,여자,56,1567,70.9,
21_여자_5316,여자,50,1585,54.9,
21_여자_5317,여자,21,1678,69.4,
21_여자_5318,여자,58,1543,49.1,
21_여자_5319,여자,55,1537,58.2,
21_여자_5320,여자,26,1580,45.3,
21_여자_5321,여자,61,1494,54.4,
21_여자_5322,여자,21,1578,43.2,
21_여자_5323,여자,30,1676,57.6,
21_여자_5324,여자,22,1616,54.9,
21_여자_5325,여자,21,1714,70.1,
21_여자_5326,여자,53,1664,61.6,
21_여자_5327,여자,52,1571,54.9,
21_여자_5328,여자,59,1516,53.2,
21_여자_5329,여자,34,1632,56.7,
21_여자_5330,여자,21,1538,50.8,
21_여자_5331,여자,20,1623,53.4,
21_여자_5332,여자,61,1562,78.8,
21_여자_5333,여자,53,1610,56,
21_여자_5334,여자,35,1571,47.8,
21_여자_5335,여자,21,1562,41.2,
21_여자_5336,여자,51,1617,57.2,
21_여자_5337,여자,48,1521,55.2,
21_여자_5338,여자,49,1563,62,
21_여자_5339,여자,62,1550,55.7,
21_여자_5340,여자,49,1560,52,
21_여자_5341,여자,65,1566,55.9,
21_여자_5342,여자,61,1566,63.2,
21_여자_5343,여자,23,1591,52.6,
21_여자_5344,여자,60,1531,55.4,
21_여자_5345,여자,61,1509,55.8,
21_여자_5346,여자,29,1679,66.1,
21_여자_5347,여자,38,1607,72.2,
21_여자_5348,여자,42,1572,48.4,
21_여자_5349,여자,37,1594,62.1,
21_여자_5350,여자,36,1554,53.8,
21_남자_5351,남자,30,1673,74.6,
21_남자_5352,남자,22,1781,65.9,
21_남자_5353,남자,61,1665,62.5,
21_남자_5354,남자,31,1746,66.4,
21_남자_5355,남자,23,1790,72.6,
21_남자_5356,남자,24,1765,71.8,
21_남자_5357,남자,66,1610,72.9,
21_남자_5358,남자,37,1722,74.6,
21_남자_5359,남자,40,1730,79.3,
21_남자_5360,남자,23,1735,73.8,
21_남자_5361,남자,31,1749,83,
21_남자_5362,남자,64,1721,60.5,
21_남자_5363,남자,50,1719,71.6,
21_남자_5364,남자,30,1748,65.9,
21_남자_5365,남자,25,1856,68.4,
21_남자_5366,남자,25,1785,74.3,
21_남자_5367,남자,21,1752,62.4,
21_남자_5368,남자,24,1724,71.5,
21_남자_5369,남자,25,1853,72.9,
21_남자_5370,남자,62,1597,62.4,
21_남자_5371,남자,66,1610,62.9,
21_남자_5372,남자,24,1711,74.5,
21_남자_5373,남자,61,1677,76.8,
21_남자_5374,남자,20,1820,62.6,
21_남자_5375,남자,31,1756,76,
21_남자_5376,남자,22,1694,66.7,
21_남자_5377,남자,22,1737,61.4,
21_남자_5378,남자,62,1728,73.6,
21_남자_5379,남자,24,1702,100.5,
21_남자_5380,남자,36,1732,60.9,
21_남자_5381,남자,65,1704,72.1,
21_남자_5382,남자,52,1723,59.3,
21_남자_5383,남자,63,1657,95,
21_남자_5384,남자,26,1723,71.7,
21_남자_5385,남자,21,1750,75.7,
21_남자_5386,남자,52,1672,70.7,
21_남자_5387,남자,44,1717,86.4,
21_남자_5388,남자,20,1749,64.9,
21_남자_5389,남자,20,1738,76.4,
21_남자_5390,남자,20,1710,67.9,
21_남자_5391,남자,28,1743,72.7,
21_남자_5392,남자,29,1650,88.7,
21_여자_5393,여자,53,1635,64.1,
21_여자_5394,여자,48,1653,53.6,
21_여자_5395,여자,68,1605,60.7,
21_여자_5396,여자,56,1547,53.8,
21_여자_5397,여자,41,1538,47.5,
21_여자_5398,여자,49,1603,81.3,
21_여자_5399,여자,60,1580,64.6,
21_여자_5400,여자,54,1518,56,
21_여자_5401,여자,57,1597,63.1,
21_여자_5402,여자,53,1604,73.2,
21_여자_5403,여자,62,1480,50.7,
21_여자_5404,여자,26,1528,67.7,
21_여자_5405,여자,64,1505,52.9,
21_여자_5406,여자,56,1518,53.1,
21_여자_5407,여자,63,1528,53.7,
21_여자_5408,여자,52,1597,55.1,
21_여자_5409,여자,39,1589,50.9,
21_여자_5410,여자,39,1635,58,
21_여자_5411,여자,40,1677,63.1,
21_여자_5412,여자,20,1545,56.9,
21_여자_5413,여자,61,1490,54.6,
21_여자_5414,여자,60,1606,61.4,
21_여자_5415,여자,60,1460,58.5,
21_여자_5416,여자,59,1470,52.4,
21_여자_5417,여자,59,1588,58.5,
21_여자_5418,여자,23,1642,64.3,
21_여자_5419,여자,23,1575,54.8,
21_여자_5420,여자,42,1588,61.5,
21_여자_5421,여자,58,1529,43.8,
21_여자_5422,여자,58,1542,51.2,
21_여자_5423,여자,46,1630,55.4,
21_여자_5424,여자,62,1552,58.1,
21_여자_5425,여자,29,1611,53.8,
21_여자_5426,여자,54,1560,46.1,
21_여자_5427,여자,25,1700,66.7,
21_여자_5428,여자,26,1620,57.2,
21_여자_5429,여자,27,1569,47.2,
21_여자_5430,여자,49,1626,63.9,
