ID,성별,나이,키,몸무게,BMI
5_008887,여,5.5,1087,19.4,
5_008888,여,5.5,1190,23.2,
5_008889,여,5.5,1226,22.7,
5_008890,여,5.5,1185,24.8,
5_008891,여,5.5,1147,17.7,
5_008892,여,5.6,1146,20.2,
5_008893,여,5.6,1206,24.6,
5_008894,여,5.6,1140,21.3,
5_008895,여,5.6,1170,21.3,
5_008896,여,5.6,1131,19.1,
5_008897,여,5.6,1093,20.9,
5_008898,여,5.6,1092,20.1,
5_008899,여,5.6,1192,23.1,
5_008900,여,5.6,1067,18.2,
5_008901,여,5.6,1121,18.5,
5_008902,여,5.6,1130,22.1,
5_008903,여,5.6,1214,22.4,
5_008904,여,5.6,1224,24.8,
5_008905,여,5.6,1113,20.2,
5_008906,여,5.6,1158,25.7,
5_008907,여,5.6,1110,20.4,
5_008908,여,5.6,1227,28.7,
5_008909,여,5.6,1080,20.5,
5_008910,여,5.6,1105,18.4,
5_008911,여,5.6,1125,18.8,
5_008912,여,5.7,1110,18,
5_008913,여,5.7,1086,17.8,
5_008914,여,5.7,1061,17.2,
5_008915,여,5.7,1114,21,
5_008916,여,5.7,1190,24.1,
5_008917,여,5.7,1134,20.4,
5_008918,여,5.7,1195,22.2,
5_008919,여,5.7,1169,21.6,
5_008920,여,5.7,1127,21,
5_008921,여,5.7,1153,18.4,
5_008922,여,5.7,1144,21.2,
5_008923,여,5.7,1122,22.3,
5_008924,여,5.7,1209,24,
5_008925,여,5.7,1118,18,
5_008926,여,5.7,1160,18.6,
5_008927,여,5.7,1183,23.1,
5_008928,여,5.7,1095,17.9,
5_008929,여,5.7,1015,16.8,
5_008930,여,5.7,1095,17.9,
5_008931,여,5.7,1112,17.7,
5_008932,여,5.8,1093,15.2,
5_008933,여,5.8,1106,16.3,
5_008934,여,5.8,1121,18.7,
5_008935,여,5.8,1153,19.7,
5_008936,여,5.8,1156,20.4,
5_008937,여,5.8,1174,19.2,
5_008938,여,5.8,1128,21.9,
5_008939,여,5.8,1155,24,
5_008940,여,5.8,1114,19.7,
5_008941,여,5.8,1192,24,
5_008942,여,5.8,1120,20.8,
5_008943,여,5.8,1119,18.6,
5_008944,여,5.8,1095,19.6,
5_008945,여,5.8,1115,18.3,
5_008946,여,5.8,1178,23.2,
5_008947,여,5.8,1068,22.5,
5_008948,여,5.8,1144,21.7,
5_008949,여,5.8,1084,19,
5_008950,여,5.8,1146,19.3,
5_008951,여,5.8,1075,18.5,
5_008952,여,5.8,1119,18.5,
5_008953,여,5.8,1138,21.3,
5_008954,여,5.8,1216,25.8,
5_008955,여,5.8,1145,20.2,
5_008956,여,5.8,1141,20.2,
5_008957,여,5.8,1223,21,
5_008958,여,5.8,1180,23.7,
5_008959,여,5.9,1122,18.12089692,
5_008960,여,5.9,1082,18.1,
5_008961,여,5.9,1251,24.3,
5_008962,여,5.9,1116,19.2,
5_008963,여,5.9,1096,19,
5_008964,여,5.9,1109,19.7,
5_008965,여,5.9,1112,16.7,
5_008966,여,5.9,1144,19.8,
5_008967,여,5.9,1103,19.5,
5_008968,여,5.9,1115,19.6,
5_008969,여,5.9,1154,17.8,
5_008970,여,5.9,1160,19.3,
5_008971,여,5.9,1206,22.7,
5_008972,여,5.9,1185,28.5,
5_008973,여,5.9,1117,18.5,
5_008974,여,5.9,1180,21.9,
5_008975,여,5.9,1168,23.6,
5_008976,여,5.9,1167,20.4,
5_008977,여,5.9,1191,28.2,
5_008978,여,5.9,1178,27.39870361,
5_008979,여,5.9,1163,24.5,
5_008980,여,5.9,1170,26.1,
5_008981,여,5.9,1224,24.5,
5_008982,여,5.9,1126,21.9,
5_008983,여,5.9,1182,26.3,
5_008984,여,5.9,1160,22.9,
5_008985,여,5.9,1133,21,
5_008986,여,5.9,1113,21.1,
5_008987,여,5.9,1203,23.8,
5_008988,여,5.9,1059,25.4,
5_008989,여,5.9,1066,16.2,
5_008990,여,6,1125,19.6,
5_008991,여,6,1176,23,
5_008992,여,6,1158,20.2,
5_008993,여,6,1164,20.4,
5_008994,여,6,1147,21.8,
5_008995,여,6,1135,19.2,
5_008996,여,6,1172,22.5,
5_008997,여,6,1193,24.8,
5_008998,여,6,1173,21.5,
5_008999,여,6,1117,19.5,
5_009000,여,6,1117,19.5,
5_009001,여,6,1094,18.9,
5_009002,여,6,1097,17.2,
5_009003,여,6,1140,20.3,
5_009004,여,6,1087,17.1,
5_009005,여,6,1061,18,
5_009006,여,6,1196,21.2,
5_009007,여,6,1110,17.4,
5_009008,여,6,1175,22.3,
5_009009,여,6,1130,23.7,
5_009010,여,6,1101,22.5,
5_009011,여,6,1111,18.2,
5_009012,여,6,1122,19,
5_009013,여,6,1223,24.6,
5_009014,여,6,1156,20.3,
5_009015,여,6,1066,18.1,
5_009016,여,6,1222,28.70532679,
5_009017,여,6,1221,26.8,
5_009018,여,6,1174,20.3,
5_009019,여,6,1130,17.9,
5_009020,여,6.1,1107,18.4,
5_009021,여,6.1,1234,18.3,
5_009022,여,6.1,1111,18.2,
5_009023,여,6.1,1165,19.8,
5_009024,여,6.1,1081,16.5,
5_009025,여,6.1,1154,24.6,
5_009026,여,6.1,1077,17.1,
5_009027,여,6.1,1237,21.4,
5_009028,여,6.1,1110,18.4,
5_009029,여,6.1,1168,20.6,
5_009030,여,6.1,1164,23.7,
5_009031,여,6.1,1178,24.7,
5_009032,여,6.1,1144,18.8,
5_009033,여,6.1,1084,17.9,
5_009034,여,6.1,1127,19,
5_009035,여,6.1,1172,21.8,
5_009036,여,6.1,1164,20,
5_009037,여,6.1,1135,19.1,
5_009038,여,6.1,1210,21.3,
5_009039,여,6.1,1160,21.4,
5_009040,여,6.1,1131,22.1,
5_009041,여,6.1,1124,20.8,
5_009042,여,6.2,1108,17.1,
5_009043,여,6.2,1145,21.3,
5_009044,여,6.2,1094,19.2,
5_009045,여,6.2,1151,19.8,
5_009046,여,6.2,1120,20.8,
5_009047,여,6.2,1107,17.6,
5_009048,여,6.2,1268,27.4,
5_009049,여,6.2,1116,23.3,
5_009050,여,6.2,1134,19,
5_009051,여,6.2,1140,18.7,
5_009052,여,6.2,1268.851399,28.74168623,
5_009053,여,6.2,1194,27.8,
5_009054,여,6.2,1202,20.9,
5_009055,여,6.2,1203,24,
5_009056,여,6.2,1196,23.2,
5_009057,여,6.2,1086,18.2,
5_009058,여,6.2,1095,18.5,
5_009059,여,6.2,1180,23,
5_009060,여,6.2,1167,25.3,
5_009061,여,6.2,1203,21.7,
5_009062,여,6.2,1145,19.7,
5_009063,여,6.2,1135,22.3,
5_009064,여,6.2,1262,26.6,
5_009065,여,6.2,1207,21.8,
5_009066,여,6.2,1104,18.3,
5_009067,여,6.2,1150,23.1,
5_009068,여,6.2,1100,17.9,
5_009069,여,6.2,1141,19,
5_009070,여,6.2,1113,22,
5_009071,여,6.2,1116,18.8,
5_009072,여,6.2,1136,20.7,
5_009073,여,6.2,1240,22.9,
5_009074,여,6.2,1113,21.6,
5_009075,여,6.2,1145,20.3,
5_009076,여,6.3,1194,22.8,
5_009077,여,6.3,1171,21.4,
5_009078,여,6.3,1205,24.5,
5_009079,여,6.3,1135,20.8,
5_009080,여,6.3,1146,18.9,
5_009081,여,6.3,1166,19.8,
5_009082,여,6.3,1190,18.9,
5_009083,여,6.3,1176,21.9,
5_009084,여,6.3,1111,18.6,
5_009085,여,6.3,1165,18.7,
5_009086,여,6.3,1138,20.6,
5_009087,여,6.3,1165,19.2,
5_009088,여,6.3,1189,20.9,
5_009089,여,6.3,1155,19.8,
5_009090,여,6.3,1100,19,
5_009091,여,6.3,1130,18.3,
5_009092,여,6.3,1127,20.9,
5_009093,여,6.3,1185,22.3,
5_009094,여,6.3,1138,19.6,
5_009095,여,6.3,1171,22.8,
5_009096,여,6.3,1170,27.9,
5_009097,여,6.3,1085,15.8,
5_009098,여,6.3,1104,16.5,
5_009099,여,6.4,1221,19.9,
5_009100,여,6.4,1142,19.5,
5_009101,여,6.4,1174,21.1,
5_009102,여,6.4,1109,17.8,
5_009103,여,6.4,1157,18.7,
5_009104,여,6.4,1147,18.7,
5_009105,여,6.4,1247,26.8,
5_009106,여,6.4,1136,23.1,
5_009107,여,6.4,1097,18,
5_009108,여,6.4,1100,19,
5_009109,여,6.4,1143,24.1,
5_009110,여,6.4,1114,20.5,
5_009111,여,6.4,1103,18.6,
5_009112,여,6.4,1158,20.5,
5_009113,여,6.4,1210,21.2,
5_009114,여,6.4,1185,20.7,
5_009115,여,6.4,1146,21.2,
5_009116,여,6.4,1142,19.9,
5_009117,여,6.4,1102,18.5,
5_009118,여,6.4,1150,22.3,
5_009119,여,6.4,1111,19.9,
5_009120,여,6.4,1150,19.2,
5_009121,여,6.4,1173,21.4,
5_009122,여,6.4,1145,21.8,
5_009123,여,6.5,1175,25.9,
5_009124,여,6.5,1142,20.9,
5_009125,여,6.5,1100,16.1,
5_009126,여,6.5,1219,26.5,
5_009127,여,6.5,1157,20,
5_009128,여,6.5,1205,20.3,
5_009129,여,6.5,1202,25.9,
5_009130,여,6.5,1175,21.9,
5_009131,여,6.5,1230,19.7,
5_009132,여,6.5,1203,21.8,
5_009133,여,6.5,1220,22.9,
5_009134,여,6.5,1111,17.6,
5_009135,여,6.5,1176,22.1,
5_009136,여,6.5,1229,20.8,
5_009137,여,6.5,1123,18.1,
5_009138,여,6.5,1204,25.6,
5_009139,여,6.5,1240,26,
5_009140,여,6.5,1146,19.3,
5_009141,여,6.5,1185,19.3,
5_009142,여,6.5,1244,34.1,
5_009143,여,6.5,1133,19.3,
5_009144,여,6.5,1084,17.8,
5_009145,여,6.5,1136,20.2,
5_009146,여,6.5,1155,21.8,
5_009147,여,6.6,1220,21,
5_009148,여,6.6,1178,22.5,
5_009149,여,6.6,1118,19,
5_009150,여,6.6,1087,17.1,
5_009151,여,6.6,1220,22.1,
5_009152,여,6.6,1203,22,
5_009153,여,6.6,1212,22.8,
5_009154,여,6.6,1210,25.7,
5_009155,여,6.6,1192,19.2,
5_009156,여,6.6,1182,20.9,
5_009157,여,6.6,1143,20.2,
5_009158,여,6.6,1215,20.3,
5_009159,여,6.6,1200,25.2,
5_009160,여,6.6,1224,22.1,
5_009161,여,6.6,1193,20.7,
5_009162,여,6.7,1162,21.7,
5_009163,여,6.7,1200,26.2,
5_009164,여,6.7,1195,21.9,
5_009165,여,6.7,1211,23.9,
5_009166,여,6.7,1140,18.9,
5_009167,여,6.7,1185,19.1,
5_009168,여,6.7,1223,24.5,
5_009169,여,6.7,1226,24.1,
5_009170,여,6.7,1224,21.2,
5_009171,여,6.7,1216,20.3,
5_009172,여,6.7,1094,19.8,
5_009173,여,6.7,1156,22.2,
5_009174,여,6.7,1214,21.2,
5_009175,여,6.7,1278,24.5,
5_009176,여,6.7,1191,22.4,
5_009177,여,6.7,1154,23.2,
5_009178,여,6.7,1252,23.6,
5_009179,여,6.7,1214,22.1,
5_009180,여,6.7,1176,20.7,
5_009181,여,6.7,1230,24.8,
5_009182,여,6.7,1180,29.3,
5_009183,여,6.7,1204,22.8,
5_009184,여,6.7,1166,19.4,
5_009185,여,6.7,1220,22.6,
5_009186,여,6.7,1152,18.7,
5_009187,여,6.7,1217,27.4,
5_009188,여,6.7,1179,23.8,
5_009189,여,6.7,1227,22.2,
5_009190,여,6.7,1199,20.3,
5_009191,여,6.8,1135,18,
5_009192,여,6.8,1183,22,
5_009193,여,6.8,1195,24,
5_009194,여,6.8,1339,30.7,
5_009195,여,6.8,1159,23.5,
5_009196,여,6.8,1249,22.5,
5_009197,여,6.8,1205,19.9,
5_009198,여,6.8,1233,32.1,
5_009199,여,6.8,1235,28.2,
5_009200,여,6.8,1196,26.5,
5_009201,여,6.8,1255,24.6,
5_009202,여,6.8,1121,19.4,
5_009203,여,6.8,1194,23.2,
5_009204,여,6.8,1182,22.5,
5_009205,여,6.8,1166,20.4,
5_009206,여,6.8,1195,20,
5_009207,여,6.8,1255,24.1,
5_009208,여,6.8,1231,31.4,
5_009209,여,6.8,1196,21.8,
5_009210,여,6.8,1168,19.3,
5_009211,여,6.8,1156,20.9,
5_009212,여,6.8,1181,20.1,
5_009213,여,6.8,1205,26.4,
5_009214,여,6.8,1214,20.8,
5_009215,여,6.8,1165,20.5,
5_009216,여,6.8,1234,26.5,
5_009217,여,6.8,1120,19.8,
5_009218,여,6.8,1082,17.2,
5_009219,여,6.9,1081,19.4,
5_009220,여,6.9,1257,25.9,
5_009221,여,6.9,1132,19.4,
5_009222,여,6.9,1200,23.1,
5_009223,여,6.9,1209,22.1,
5_009224,여,6.9,1194,28,
5_009225,여,6.9,1270,25.1,
5_009226,여,6.9,1192,23.7,
5_009227,여,6.9,1138,21.3,
5_009228,여,6.9,1194,22.5,
5_009229,여,6.9,1138,18.8,
5_009230,여,6.9,1183,27.6,
5_009231,여,6.9,1153,17.6,
5_009232,여,6.9,1177,20.7,
5_009233,여,6.9,1175,23.9,
5_009234,여,6.9,1237,29.7,
5_009235,여,6.9,1174,19.6,
5_009236,여,6.9,1261,27.4,
5_009237,여,6.9,1241,26.4,
5_009238,여,6.9,1138,22.4,
5_009239,여,6.9,1078,20.2,
5_009240,여,6.9,1199,23.2,
5_009241,여,7,1280,28.2,
5_009242,여,7,1292,24.7,
5_009243,여,7,1123,20.3,
5_009244,여,7,1212,21.9,
5_009245,여,7,1164,21.3,
5_009246,여,7,1145,18.4,
5_009247,여,7,1199,25.9,
5_009248,여,7,1147,19.3,
5_009249,여,7,1194,26.1,
5_009250,여,7,1252,25,
5_009251,여,7,1121,20.9,
5_009252,여,7,1194,22.5,
5_009253,여,7,1165,21,
5_009254,여,7,1287,26.4,
5_009255,여,7,1137,20.5,
5_009256,여,7,1205,18.6,
5_009257,여,7,1190,20.6,
5_009258,여,7,1180,18.8,
5_009259,여,7,1138,21.5,
5_009260,여,7,1263,28.3,
5_009261,여,7,1155,18,
5_009262,여,7,1172,18.9,
5_009263,여,7,1283,29.4,
5_009264,여,7,1211,24.4,
5_009265,여,7,1211,21.3,
5_009266,여,7,1128,18.2,
5_009267,여,7.1,1198,26.8,
5_009268,여,7.1,1221,23.9,
5_009269,여,7.1,1250,29.2,
5_009270,여,7.1,1180,21.6,
5_009271,여,7.1,1265,30.7,
5_009272,여,7.1,1256,24.3,
5_009273,여,7.1,1138,20.9,
5_009274,여,7.1,1191,20.1,
5_009275,여,7.1,1185,21,
5_009276,여,7.1,1148,20.5,
5_009277,여,7.1,1227,24,
5_009278,여,7.1,1215,22.2,
5_009279,여,7.1,1270,26.5,
5_009280,여,7.1,1196,29.9,
5_009281,여,7.1,1252,23.2,
5_009282,여,7.1,1285,34.64763877,
5_009283,여,7.1,1165,19,
5_009284,여,7.1,1170,21.5,
5_009285,여,7.1,1250,24.2,
5_009286,여,7.1,1170,20.7,
5_009287,여,7.1,1247,24.1,
5_009288,여,7.1,1240,23,
5_009289,여,7.1,1225,25.1,
5_009290,여,7.1,1190,19.2,
5_009291,여,7.1,1230,30.2,
5_009292,여,7.1,1230,26.4,
5_009293,여,7.1,1247,24,
5_009294,여,7.1,1203,25.4,
5_009295,여,7.1,1233,24,
5_009296,여,7.1,1289,24.4,
5_009297,여,7.2,1222,24.5,
5_009298,여,7.2,1215,27.3,
5_009299,여,7.2,1225,23.2,
5_009300,여,7.2,1275,27.5,
5_009301,여,7.2,1194,24.8,
5_009302,여,7.2,1227,21.9,
5_009303,여,7.2,1188,21.7,
5_009304,여,7.2,1169,22.8,
5_009305,여,7.2,1222,23.7,
5_009306,여,7.2,1186,20.7,
5_009307,여,7.2,1220,21.12,
5_009308,여,7.2,1280,30.8,
5_009309,여,7.2,1226,26.2,
5_009310,여,7.2,1202,19.7,
5_009311,여,7.2,1121,19,
5_009312,여,7.2,1222,25.6,
5_009313,여,7.2,1195,21.4,
5_009314,여,7.2,1222,19.8,
5_009315,여,7.2,1203,25.6,
5_009316,여,7.2,1146,18.2,
5_009317,여,7.2,1208,23.9,
5_009318,여,7.2,1196,21.2,
5_009319,여,7.3,1245,21.1,
5_009320,여,7.3,1200,19.4,
5_009321,여,7.3,1220,30.5,
5_009322,여,7.3,1249,22.2,
5_009323,여,7.3,1284,30.6,
5_009324,여,7.3,1269,21.8,
5_009325,여,7.3,1252,28.3,
5_009326,여,7.3,1174,28.3,
5_009327,여,7.3,1191,20.6,
5_009328,여,7.3,1217,22.5,
5_009329,여,7.3,1238,23.7,
5_009330,여,7.3,1257,22.9,
5_009331,여,7.3,1195,22.8,
5_009332,여,7.3,1230,22.9,
5_009333,여,7.3,1234,21.8,
5_009334,여,7.3,1267,32.3,
5_009335,여,7.3,1241,21.2,
5_009336,여,7.3,1209,23.3,
5_009337,여,7.3,1175,19.5,
5_009338,여,7.3,1158,21.1,
5_009339,여,7.3,1209,25.9,
5_009340,여,7.3,1270,25.7,
5_009341,여,7.3,1292,24.9,
5_009342,여,7.3,1200,19.8,
5_009343,여,7.3,1171,21.5,
5_009344,여,7.3,1147,19.3,
5_009345,여,7.3,1299,34.2,
5_009346,여,7.4,1279,24.2,
5_009347,여,7.4,1236,23.8,
5_009348,여,7.4,1209,21.1,
5_009349,여,7.4,1246,28.2,
5_009350,여,7.4,1219,26.3,
5_009351,여,7.4,1243,29.1,
5_009352,여,7.4,1216,22.6,
5_009353,여,7.4,1281,27.9,
5_009354,여,7.4,1284,31.9,
5_009355,여,7.4,1235,21.2,
5_009356,여,7.4,1199,24.1,
5_009357,여,7.4,1219,23.6,
5_009358,여,7.4,1285,27,
5_009359,여,7.4,1223,22.4,
5_009360,여,7.4,1247,30.3,
5_009361,여,7.4,1255,24.2,
5_009362,여,7.4,1296,31.6,
5_009363,여,7.4,1270,26.7,
5_009364,여,7.4,1343,29.2,
5_009365,여,7.4,1241,24.9,
5_009366,여,7.4,1224,21,
5_009367,여,7.4,1206,23.9,
5_009368,여,7.4,1228,27.7,
5_009369,여,7.4,1328,34.09877046,
5_009370,여,7.4,1251,24,
5_009371,여,7.4,1243,23.1,
5_009372,여,7.4,1237,26.4,
5_009373,여,7.5,1241,25.8,
5_009374,여,7.5,1236,24,
5_009375,여,7.5,1235,24.9,
5_009376,여,7.5,1323,30.4,
5_009377,여,7.5,1235,26.7,
5_009378,여,7.5,1277,32.3,
5_009379,여,7.5,1301,27.8,
5_009380,여,7.5,1290,30.8,
5_009381,여,7.5,1129,18.2,
5_009382,여,7.5,1290,24.7,
5_009383,여,7.5,1167,20.9,
5_009384,여,7.5,1221,23.4,
5_009385,여,7.5,1191,22.5,
5_009386,여,7.5,1201,35.4,
5_009387,여,7.5,1278,25.8,
5_009388,여,7.5,1300,26.6,
5_009389,여,7.5,1237,27.1,
5_009390,여,7.5,1232,21.8,
5_009391,여,7.5,1182,19.9,
5_009392,여,7.5,1228,22.2,
5_009393,여,7.5,1246,26.5,
5_009394,여,7.5,1230,22.1,
5_009395,여,7.5,1271,24.8,
5_009396,여,7.6,1200,23.8,
5_009397,여,7.6,1210,21.2,
5_009398,여,7.6,1241,20.8,
5_009399,여,7.6,1232,29.8,
5_009400,여,7.6,1224,25.4,
5_009401,여,7.6,1288,25.8,
5_009402,여,7.6,1210,20.6,
5_009403,여,7.6,1181,24.4,
5_009404,여,7.6,1222,21.1,
5_009405,여,7.6,1305,30.9,
5_009406,여,7.6,1236,23.8,
5_009407,여,7.6,1241,21.9,
5_009408,여,7.6,1326,28.2,
5_009409,여,7.6,1228,26.1,
5_009410,여,7.7,1235,23.9,
5_009411,여,7.7,1279,24.4,
5_009412,여,7.7,1335,36.7,
5_009413,여,7.7,1262,25.2,
5_009414,여,7.7,1300,24.7,
5_009415,여,7.7,1254,24.6,
5_009416,여,7.7,1202,19.6,
5_009417,여,7.7,1246,21.7,
5_009418,여,7.7,1313,27,
5_009419,여,7.7,1247,24.4,
5_009420,여,7.7,1129,19.6,
5_009421,여,7.7,1236,24.2,
5_009422,여,7.7,1260,23.2,
5_009423,여,7.7,1234,25.5,
5_009424,여,7.7,1225,29.9,
5_009425,여,7.7,1330,38.3,
5_009426,여,7.7,1267,23,
5_009427,여,7.7,1343,37.3,
5_009428,여,7.7,1325,29.7,
5_009429,여,7.7,1195,20.1,
5_009430,여,7.7,1279,25.1,
5_009431,여,7.7,1261,26.5,
5_009432,여,7.7,1269,27,
5_009433,여,7.7,1134,18.4,
5_009434,여,7.8,1309,33.1,
5_009435,여,7.8,1268,23.7,
5_009436,여,7.8,1228,23.4,
5_009437,여,7.8,1287,33.3,
5_009438,여,7.8,1228,21.7,
5_009439,여,7.8,1175,20.5,
5_009440,여,7.8,1257,28.1,
5_009441,여,7.8,1284,25,
5_009442,여,7.8,1329,26.6,
5_009443,여,7.8,1282,27.3,
5_009444,여,7.8,1296,24.7,
5_009445,여,7.8,1241,23.2,
5_009446,여,7.8,1232,25.3,
5_009447,여,7.8,1265,27.3,
5_009448,여,7.8,1232,25.1,
5_009449,여,7.8,1328,31.8,
5_009450,여,7.8,1347,35.1,
5_009451,여,7.8,1221,23.3,
5_009452,여,7.8,1249,21.8,
5_009453,여,7.8,1288,33,
5_009454,여,7.8,1234,23.2,
5_009455,여,7.8,1293,25.5,
5_009456,여,7.8,1199,21.3,
5_009457,여,7.8,1180,19.8,
5_009458,여,7.9,1272,28.2,
5_009459,여,7.9,1262,24,
5_009460,여,7.9,1276,28.1,
5_009461,여,7.9,1230,24.1,
5_009462,여,7.9,1280,26.9,
5_009463,여,7.9,1399,28.1,
5_009464,여,7.9,1238,21.6,
5_009465,여,7.9,1258,25.1,
5_009466,여,7.9,1289,20.5,
5_009467,여,7.9,1284,28.2,
5_009468,여,7.9,1301,24,
5_009469,여,7.9,1262,23.5,
5_009470,여,7.9,1204,21.2,
5_009471,여,7.9,1224,23.8,
5_009472,여,7.9,1234,30,
5_009473,여,7.9,1208,23.5,
5_009474,여,7.9,1211,20.5,
5_009475,여,7.9,1232,22.7,
5_009476,여,7.9,1323,25.4,
5_009477,여,7.9,1265,25.4,
5_009478,여,7.9,1236,28.6,
5_009479,여,7.9,1310,26.5,
5_009480,여,7.9,1301,36.3,
5_009481,여,7.9,1221,20.4,
5_009482,여,7.9,1259,25.5,
5_009483,여,7.9,1192,19.9,
5_009484,여,7.9,1125,20.7,
5_009485,여,7.9,1276,26.6,
5_009486,여,7.9,1237,28.6,
5_009487,여,7.9,1270,27,
5_009488,여,7.9,1218,23.5,
5_009489,여,7.9,1237,22.7,
5_009490,여,7.9,1296,24.5,
5_009491,여,7.9,1280,25,
5_009492,여,7.9,1279,23.5,
5_009493,여,7.9,1319,30.1,
5_009494,여,8,1293,30.5,
5_009495,여,8,1230,22.3,
5_009496,여,8,1228,28.4,
5_009497,여,8,1278,25.1,
5_009498,여,8,1174,23.5,
5_009499,여,8,1249,25.3,
5_009500,여,8,1250,27,
5_009501,여,8,1251,23.9,
5_009502,여,8,1279,26.4,
5_009503,여,8,1231,25.7,
5_009504,여,8,1425.864155,41.11783795,
5_009505,여,8,1236,24.8,
5_009506,여,8,1263,25.6,
5_009507,여,8,1240,25.4,
5_009508,여,8,1251,22,
5_009509,여,8,1306,31.5,
5_009510,여,8,1279,25.3,
5_009511,여,8,1310,31.5,
5_009512,여,8,1254,23,
5_009513,여,8,1313,38.6,
5_009514,여,8,1203,31.6,
5_009515,여,8,1280,32.5,
5_009516,여,8,1182,25.3,
5_009517,여,8,1275,25.6,
5_009518,여,8.1,1248,27.8,
5_009519,여,8.1,1410,39.3,
5_009520,여,8.1,1167,23.3,
5_009521,여,8.1,1315,23.4,
5_009522,여,8.1,1305,35,
5_009523,여,8.1,1257,22.5,
5_009524,여,8.1,1284,28.6,
5_009525,여,8.1,1252,27.2,
5_009526,여,8.1,1261,20.6,
5_009527,여,8.1,1293,25.9,
5_009528,여,8.1,1249,24.4,
5_009529,여,8.1,1332,34.3,
5_009530,여,8.1,1264,31.3,
5_009531,여,8.1,1280,27.7,
5_009532,여,8.1,1237,25.4,
5_009533,여,8.1,1288,24.8,
5_009534,여,8.1,1225,24.1,
5_009535,여,8.1,1235,21.7,
5_009536,여,8.1,1195,25.4,
5_009537,여,8.2,1273,22,
5_009538,여,8.2,1323,32.7,
5_009539,여,8.2,1338,30.8,
5_009540,여,8.2,1356,31.7,
5_009541,여,8.2,1300,37.2,
5_009542,여,8.2,1207,24,
5_009543,여,8.2,1273,30.7,
5_009544,여,8.2,1262,25.3,
5_009545,여,8.2,1235,24.5,
5_009546,여,8.2,1305,28.5,
5_009547,여,8.2,1235,25.1,
5_009548,여,8.2,1300,27.1,
5_009549,여,8.2,1253,23.7,
5_009550,여,8.2,1292,23.5,
5_009551,여,8.2,1227,23.9,
5_009552,여,8.2,1293,27.9,
5_009553,여,8.2,1260,26.9,
5_009554,여,8.2,1261,37.5,
5_009555,여,8.2,1196,18.8,
5_009556,여,8.2,1273,26.1,
5_009557,여,8.2,1255,26,
5_009558,여,8.2,1368,37.8,
5_009559,여,8.2,1243,23.7,
5_009560,여,8.2,1311,26.4,
5_009561,여,8.2,1244,25.1,
5_009562,여,8.2,1364,38.5,
5_009563,여,8.2,1349,31.3,
5_009564,여,8.2,1345,40.2,
5_009565,여,8.2,1316,27.6,
5_009566,여,8.2,1341,31.1,
5_009567,여,8.2,1316,31,
5_009568,여,8.2,1267,22.1,
5_009569,여,8.3,1240,24.4,
5_009570,여,8.3,1192,25,
5_009571,여,8.3,1226,24.4,
5_009572,여,8.3,1295,26.2,
5_009573,여,8.3,1340,28.5,
5_009574,여,8.3,1198,21.1,
5_009575,여,8.3,1271,25.6,
5_009576,여,8.3,1324,25.5,
5_009577,여,8.3,1323,28.4,
5_009578,여,8.3,1192,20.6,
5_009579,여,8.3,1270,28,
5_009580,여,8.3,1341,35.1,
5_009581,여,8.3,1215,20.4,
5_009582,여,8.3,1286,32.7,
5_009583,여,8.3,1227,25.9,
5_009584,여,8.3,1295,37,
5_009585,여,8.3,1340,32.4,
5_009586,여,8.3,1290,29.8,
5_009587,여,8.3,1337,24.4,
5_009588,여,8.3,1223,24.1,
5_009589,여,8.3,1203,19.3,
5_009590,여,8.3,1336,31.8,
5_009591,여,8.3,1277,23.9,
5_009592,여,8.3,1345,30.4,
5_009593,여,8.3,1160,24.4,
5_009594,여,8.3,1270,24.3,
5_009595,여,8.3,1229,20.5,
5_009596,여,8.4,1358,30.1,
5_009597,여,8.4,1281,26.5,
5_009598,여,8.4,1270,31.4,
5_009599,여,8.4,1347,32.2,
5_009600,여,8.4,1278,29.7,
5_009601,여,8.4,1290,35.2,
5_009602,여,8.4,1345,25.1,
5_009603,여,8.4,1327,32.5,
5_009604,여,8.4,1275,27.7,
5_009605,여,8.4,1251,24.5,
5_009606,여,8.4,1290,27.7,
5_009607,여,8.4,1257,22.4,
5_009608,여,8.4,1324,27.8,
5_009609,여,8.4,1312,24.5,
5_009610,여,8.4,1381,41.70197438,
5_009611,여,8.4,1314,26.8,
5_009612,여,8.4,1255,25,
5_009613,여,8.4,1173,23.2,
5_009614,여,8.4,1244,26.1,
5_009615,여,8.4,1357,27.3,
5_009616,여,8.4,1248,25.3,
5_009617,여,8.4,1182,27.4,
5_009618,여,8.4,1247,26.5,
5_009619,여,8.4,1278,26.4,
5_009620,여,8.4,1411,37.4,
5_009621,여,8.4,1240,26.5,
5_009622,여,8.4,1363,35.4,
5_009623,여,8.4,1290,23.8,
5_009624,여,8.4,1341,25.2,
5_009625,여,8.4,1353,28.3,
5_009626,여,8.4,1218,24.2,
5_009627,여,8.4,1195,22.7,
5_009628,여,8.4,1222,21,
5_009629,여,8.5,1270,24.1,
5_009630,여,8.5,1285,28.5,
5_009631,여,8.5,1226,24.6,
5_009632,여,8.5,1268,24.3,
5_009633,여,8.5,1219,20.7,
5_009634,여,8.5,1320,23.6,
5_009635,여,8.5,1385,35.3,
5_009636,여,8.5,1285,23.3,
