ID,성별,나이,키,몸무게,BMI
6899,여자,3,988,150,
6900,여자,3,935,140,
6901,여자,3,950.5027032,120.2104745,
6902,여자,3,961,145,
6903,여자,3,1025,170,
6904,여자,3,991,150,
6905,여자,3,918,160,
6906,여자,3,1000.541061,165,
6907,여자,3,970,155,
6908,여자,3,1004,165,
6909,여자,3,978,143.0707791,
6910,여자,3,988,150,
6911,여자,3,1010,165,
6912,여자,3,993,145,
6913,여자,3,1004,160,
6914,여자,3,1014,165,
6915,여자,3,1025,170,
6916,여자,3,978,150,
6917,여자,3,969,130,
6918,여자,3,1048,160,
6919,여자,3,994,145,
6920,여자,3,955,135,
6921,여자,3,1044,160,
6922,여자,3,959,150,
6923,여자,3,957,130,
6924,여자,3,938,135,
6925,여자,3,966,130,
6926,여자,3,953,140,
6927,여자,3,915,155,
6928,여자,3,1014,155,
6929,여자,3,951,145,
6930,여자,3,954,145,
6931,여자,3,1024,150,
6932,여자,3,994,150,
6933,여자,3,1028,160,
6934,여자,3,1010,160,
6935,여자,3,1020,150,
6936,여자,3,924,115,
6937,여자,3,965,140,
6938,여자,3,914,160,
6939,여자,3,932,125,
6940,여자,3,1081,180,
6941,여자,3,1031,175,
6942,여자,3,1002,150,
6943,여자,3,965,125,
6944,여자,3,1084,180,
6945,여자,3,1097,170,
6946,여자,3,1024,170,
6947,여자,3,979,155,
6948,여자,3,953,145,
6949,여자,3,1005,160,
6950,여자,3,941,130,
6951,여자,3,957,145,
6952,여자,3,968,140,
6953,여자,3,984,165,
6954,여자,3,1011,150,
6955,여자,3,954,135,
6956,여자,3,1117.756432,193.3683299,
6957,여자,3,1011,155,
6958,여자,3,1099.755713,190,
6959,여자,3,976,135,
6960,여자,3,981,135,
6961,여자,3,1007,175,
6962,여자,3,1040,180,
6963,여자,3,1006,147.9443522,
6964,여자,3,939,150,
6965,여자,3,967,166.9139755,
6966,여자,3,994,150,
6967,여자,3,972,130,
6968,여자,3,996,160,
6969,여자,3,956,145,
6970,여자,3,1006,170,
6971,여자,3,986,150,
6972,여자,3,1022,184.9804598,
6973,여자,3,1000,170,
6974,여자,3,973,140,
6975,여자,3,1043,156,
6976,여자,3,952,140,
6977,여자,3,922,155,
6978,여자,3,919.3827385,130,
6979,여자,3,934,130,
6980,여자,3,1096,199.0700596,
6981,여자,3,984,160,
6982,여자,3,967,145,
6983,여자,3,1054,150,
6984,여자,3,1058,175,
6985,여자,3,968,150,
6986,여자,3,999,145,
6987,여자,3,944,130,
6988,여자,3,1005,175,
6989,여자,3,966,140,
6990,여자,3,967,155,
6991,여자,3,976,160,
6992,여자,3,871,125,
6993,여자,3,974,150,
6994,여자,3,923,130,
6995,여자,3,936,150,
6996,여자,3,1011,145,
6997,여자,3,941,135,
6998,여자,3,1012,150,
6999,여자,3,1029,170,
7000,여자,3,953,135,
7001,여자,3,,,
7002,여자,3,991,140,
7003,여자,3,1038,170,
7004,여자,3,981,145,
7005,여자,3,1005,160,
7006,여자,3,1050,150,
7007,여자,3,985,145,
7008,여자,3,984,160,
7009,여자,3,968,125,
7010,여자,3,1007,135,
7011,여자,3,1084,160,
7012,여자,3,1030,150,
7013,여자,3,895,130,
7014,여자,3,942,135,
7015,여자,3,953,140,
7016,여자,3,951,129.5760354,
7017,여자,3,930,120,
7018,여자,3,984,145,
7019,여자,3,989,170,
7020,여자,3,998,170,
7021,여자,3,965,135,
7022,여자,3,989,160,
7023,여자,3,957,135,
7024,여자,3,988,150,
7025,여자,3,921,135,
7026,여자,3,1075,170.3435192,
7027,여자,3,966,145,
7028,여자,3,938,120,
7029,여자,3,984,145,
7030,여자,3,959,140,
7031,여자,3,1030,170,
7032,여자,3,980,180,
7033,여자,3,1024,160,
7034,여자,3,1010,165,
7035,여자,3,1050,170,
7036,여자,3,937,140,
7037,여자,3,941,130,
7038,여자,3,952,135,
7039,여자,3,940,140,
7040,여자,3,1009,175,
7041,여자,3,1053,160,
7042,여자,3,952,130,
7043,여자,3,1022,170,
7044,여자,3,969,155,
7045,여자,3,1042,180,
7046,여자,3,1016,145,
7047,여자,3,963,150,
7048,여자,3,982,155,
7049,여자,3,907,130,
7050,여자,3,928,140,
7051,여자,3,1058,190.8504738,
7052,여자,3,971,140,
7053,여자,3,1015,160,
7054,여자,3,1055,155,
7055,여자,3,1028,150,
7056,여자,3,968,190,
7057,여자,3,990,150,
7058,여자,3,986,155,
7059,여자,3,989,150,
7060,여자,3,1000,150,
7061,여자,3,990,145,
7062,여자,3,1081,150,
7063,여자,3,925,155,
7064,여자,3,1093,180,
7065,여자,3,1042,160,
7066,여자,3,1060,165,
7067,여자,3,968,140,
7068,여자,3,1006,170,
7069,여자,3,970,160,
7070,여자,3,981,140,
7071,여자,3,954,140,
7072,여자,3,968,165,
7073,여자,3,1090,180,
7074,여자,3,952,155,
7075,여자,3,1011,155,
7076,여자,3,983,130,
7077,여자,4,1011,160,
7078,여자,4,996,155,
7079,여자,4,1016,180,
7080,여자,4,1018,175,
7081,여자,4,1026,170,
7082,여자,4,1030,170,
7083,여자,4,1095,200,
7084,여자,4,1011,140,
7085,여자,4,1053,170,
7086,여자,4,1094,180,
7087,여자,4,1122,219.68819,
7088,여자,4,1057,140,
7089,여자,4,1075.533877,150,
7090,여자,4,1007,145,
7091,여자,4,1040,150,
7092,여자,4,1061,180,
7093,여자,4,1101,190,
7094,여자,4,1017,180,
7095,여자,4,1040,170,
7096,여자,4,1050,160,
7097,여자,4,1118,205,
7098,여자,4,1010,175,
7099,여자,4,1044,160,
7100,여자,4,1043,175,
7101,여자,4,1048,180,
7102,여자,4,1078,175,
7103,여자,4,1143,210,
7104,여자,4,974,145,
7105,여자,4,1022,150,
7106,여자,4,1008,200,
7107,여자,4,1076,180,
7108,여자,4,981,140,
7109,여자,4,1121,170,
7110,여자,4,1023,175,
7111,여자,4,1096,185,
7112,여자,4,1077,200,
7113,여자,4,1111,210,
7114,여자,4,931,140,
7115,여자,4,1034,150,
7116,여자,4,1094,145,
7117,여자,4,968,150,
7118,여자,4,1048,180,
7119,여자,4,1032,160,
7120,여자,4,1084,190,
7121,여자,4,987,140,
7122,여자,4,1006,145,
7123,여자,4,1045,165,
7124,여자,4,1066,165,
7125,여자,4,1047,190,
7126,여자,4,1084,220,
7127,여자,4,1044,150,
7128,여자,4,1024,155,
7129,여자,4,1028,155,
7130,여자,4,1152,190,
7131,여자,4,1046,155,
7132,여자,4,1014,160,
7133,여자,4,1044,160,
7134,여자,4,1054,150,
7135,여자,4,972,145,
7136,여자,4,1038,140,
7137,여자,4,1024,140,
7138,여자,4,1022,160,
7139,여자,4,1051,160,
7140,여자,4,962,155,
7141,여자,4,1046,180,
7142,여자,4,1106,220,
7143,여자,4,1064,200,
7144,여자,4,928,140,
7145,여자,4,1101,195,
7146,여자,4,1046,160,
7147,여자,4,1014,150,
7148,여자,4,1110,160,
7149,여자,4,1019,155,
7150,여자,4,1007,140,
7151,여자,4,1022,150,
7152,여자,4,1052,165,
7153,여자,4,1032,180,
7154,여자,4,970,130,
7155,여자,4,1145,190,
7156,여자,4,1080,170,
7157,여자,4,1046,170,
7158,여자,4,988,140,
7159,여자,4,1091,175,
7160,여자,4,988,160,
7161,여자,4,1054,195,
7162,여자,4,1111,205,
7163,여자,4,969,145,
7164,여자,4,1034,140,
7165,여자,4,1080,155,
7166,여자,4,993,160,
7167,여자,4,1016,170,
7168,여자,4,1057,150,
7169,여자,4,1042,160,
7170,여자,4,964,145,
7171,여자,4,1027,150,
7172,여자,4,1096,175,
7173,여자,4,1021,160,
7174,여자,4,1010,150,
7175,여자,4,1075,170,
7176,여자,4,1046,165,
7177,여자,4,1080,210,
7178,여자,4,1014,180,
7179,여자,4,1052,175,
7180,여자,4,1080,175,
7181,여자,4,1076,170,
7182,여자,4,1005,160,
7183,여자,4,1079,190,
7184,여자,4,1034,150,
7185,여자,4,1091,167,
7186,여자,4,1038,160,
7187,여자,4,1007,150,
7188,여자,4,1031,180,
7189,여자,4,926,135,
7190,여자,4,998,160,
7191,여자,4,1058,170,
7192,여자,4,978,165,
7193,여자,4,1055,190,
7194,여자,4,1038,190,
7195,여자,4,1017,180,
7196,여자,4,1064,190,
7197,여자,4,1041,180,
7198,여자,4,1003,145,
7199,여자,4,968,145,
7200,여자,4,1030,160,
7201,여자,4,1034,170,
7202,여자,4,1050,150,
7203,여자,4,1082,170,
7204,여자,4,1040,170,
7205,여자,4,977,140,
7206,여자,4,1025,165,
7207,여자,4,1090,185,
7208,여자,4,1087,175,
7209,여자,4,1033,160,
7210,여자,4,1012,165,
7211,여자,4,1036,150,
7212,여자,4,1075,210,
7213,여자,4,994,155,
7214,여자,4,1080,180,
7215,여자,4,1011,165,
7216,여자,4,1063,205,
7217,여자,4,978,155,
7218,여자,4,1044,160,
7219,여자,4,1057,190,
7220,여자,4,1053,170,
7221,여자,4,1028,175,
7222,여자,4,1025,150,
7223,여자,4,1144,228.0616516,
7224,여자,4,1022,140,
7225,여자,4,1005,160,
7226,여자,4,1167,210,
7227,여자,4,1141,180,
7228,여자,4,1024,165,
7229,여자,4,1044,150,
7230,여자,4,1018,160,
7231,여자,4,1045,200,
7232,여자,4,973,180,
7233,여자,4,976.8992015,140,
7234,여자,4,1012,160,
7235,여자,4,1034,180,
7236,여자,4,1065,160,
7237,여자,4,1024,195,
7238,여자,4,1046,170,
7239,여자,4,1122,180,
7240,여자,4,1132,190,
7241,여자,4,1098,200,
7242,여자,4,1066,215,
7243,여자,4,1071,170,
7244,여자,4,1002,150,
7245,여자,4,1042,190,
7246,여자,4,1008,170,
7247,여자,4,1096,190,
7248,여자,4,1110,195,
7249,여자,4,1025,180,
7250,여자,4,1064,171,
7251,여자,4,1001,160,
7252,여자,4,1040,155,
7253,여자,4,1036,155,
7254,여자,4,1101,190,
7255,여자,4,1049,170,
7256,여자,4,1048,165,
7257,여자,4,1062,190,
7258,여자,4,1106,185,
7259,여자,4,1017,150,
7260,여자,4,974,155,
7261,여자,4,1007,165,
7262,여자,4,1032,180,
7263,여자,4,1072,180,
7264,여자,4,1104,205,
7265,여자,4,1024,160,
7266,여자,4,1020,160,
7267,여자,4,1111,220,
7268,여자,4,1106,175,
7269,여자,4,1030,190,
7270,여자,4,1046,160,
7271,여자,4,1083,170,
7272,여자,4,1035,180,
7273,여자,4,1039,180,
7274,여자,4,1047,170,
7275,여자,4,1082,220,
7276,여자,4,1077,195,
7277,여자,4,1024,155,
7278,여자,4,1001,200,
7279,여자,4,1091,195,
7280,여자,4,1001,155,
7281,여자,4,1049,175,
7282,여자,4,976,150,
7283,여자,4,994,175,
7284,여자,4,1117,200,
7285,여자,4,1051,160,
7286,여자,4,957,140,
7287,여자,4,992,140,
7288,여자,4,1018,170,
7289,여자,5,1037,160,
7290,여자,5,1067,155,
7291,여자,5,1150,150,
7292,여자,5,1055,165,
7293,여자,5,1158,249.5045309,
7294,여자,5,1071,170,
7295,여자,5,990,165,
7296,여자,5,1105,170,
7297,여자,5,1168,247.4317022,
7298,여자,5,984,230,
7299,여자,5,1080,170,
7300,여자,5,1152,215,
7301,여자,5,1090,195,
7302,여자,5,1133,190,
7303,여자,5,1147,200,
7304,여자,5,1062,140,
7305,여자,5,1106,165,
7306,여자,5,1078,150,
7307,여자,5,1094,196,
7308,여자,5,1074,160,
7309,여자,5,1127,205,
7310,여자,5,1005,155,
7311,여자,5,1089,200,
7312,여자,5,1125,190,
7313,여자,5,1194,230,
7314,여자,5,1099,190,
7315,여자,5,1111,205,
7316,여자,5,1122,245,
7317,여자,5,1182,220,
7318,여자,5,1050,170,
7319,여자,5,1086,170,
7320,여자,5,1124,185,
7321,여자,5,1030,150,
7322,여자,5,1084,185,
7323,여자,5,1161,175,
7324,여자,5,1160,225,
7325,여자,5,1151,195,
7326,여자,5,1164,198,
7327,여자,5,1219,185,
7328,여자,5,1071,155,
7329,여자,5,1119,175,
7330,여자,5,1206,230,
7331,여자,5,1190,263.8171172,
7332,여자,5,1143,210,
7333,여자,5,1067,190,
7334,여자,5,1095,200,
7335,여자,5,1138,170,
7336,여자,5,1109,205,
7337,여자,5,1084,160,
7338,여자,5,1102,170,
7339,여자,5,1144,210,
7340,여자,5,1060,175,
7341,여자,5,1138,170,
7342,여자,5,1105,195,
7343,여자,5,1138,215,
7344,여자,5,1048,160,
7345,여자,5,1120,190,
7346,여자,5,1116,180,
7347,여자,5,1161,195,
7348,여자,5,1166,225,
7349,여자,5,1134,200,
7350,여자,5,981,220,
7351,여자,5,1213.801613,265.2442159,
7352,여자,5,1135,200,
7353,여자,5,1091,185,
7354,여자,5,1051,140,
7355,여자,5,1069,180,
7356,여자,5,1056,180,
7357,여자,5,1118,200,
7358,여자,5,1111,195,
7359,여자,5,1220.787731,225,
7360,여자,5,1088,200,
7361,여자,5,1018,155,
7362,여자,5,1128,190,
7363,여자,5,1061,180,
7364,여자,5,1132,190,
7365,여자,5,1037,180,
7366,여자,5,1086,190,
7367,여자,5,1056,230,
7368,여자,5,1159,225,
7369,여자,5,1010.690758,160,
7370,여자,5,1087,155,
7371,여자,5,1106,190,
7372,여자,5,1109,178,
7373,여자,5,1129,200,
7374,여자,5,1056,150,
7375,여자,5,1171,195,
7376,여자,5,1093,220,
7377,여자,5,1094,185,
7378,여자,5,1067,170,
7379,여자,5,1134,205,
7380,여자,5,1087,170,
7381,여자,5,1137,200,
7382,여자,5,1147,230,
7383,여자,5,1124,237.5016754,
7384,여자,5,1054,150,
7385,여자,5,1075,175,
7386,여자,5,1085,160,
7387,여자,5,1102,155,
7388,여자,5,1090,180,
7389,여자,5,1035,140,
7390,여자,5,1094,170,
7391,여자,5,1114,170,
7392,여자,5,1084,175,
7393,여자,5,1102,200,
7394,여자,5,1092,185,
7395,여자,5,1075,160,
7396,여자,5,1155,190,
7397,여자,5,1030,180,
7398,여자,5,1229,245.5058322,
7399,여자,5,1136,190,
7400,여자,5,1130,205,
7401,여자,5,1111,210,
7402,여자,5,1097,230,
7403,여자,5,1035,160,
7404,여자,5,1148,200,
7405,여자,5,1096,175,
7406,여자,5,1072,160,
7407,여자,5,1112,190,
7408,여자,5,1214,240,
7409,여자,5,1087,185,
7410,여자,5,1136.02774,240,
7411,여자,5,1024,170,
7412,여자,5,1091,195,
7413,여자,5,1144,240,
7414,여자,5,1052,175,
7415,여자,5,1096,200,
7416,여자,5,1066,170,
7417,여자,5,1124,180,
7418,여자,5,1214,245,
7419,여자,5,1105,180,
7420,여자,5,1074,220,
7421,여자,5,1115,195,
7422,여자,5,1085,160,
7423,여자,5,1092,185,
7424,여자,5,1048,180,
7425,여자,5,1090,175,
7426,여자,5,1185,246.4543725,
7427,여자,5,1134,200,
7428,여자,5,1094,200,
7429,여자,5,984,140,
7430,여자,5,1178,195,
7431,여자,5,979.1269743,130,
7432,여자,5,1104,175,
7433,여자,5,1094,175,
7434,여자,5,1158,262.8043462,
7435,여자,5,1118,180,
7436,여자,5,1197,185,
7437,여자,5,1004,155,
7438,여자,5,1112,170,
7439,여자,5,1096,210,
7440,여자,5,1111,185,
7441,여자,5,1027,155,
7442,여자,5,1014,160,
7443,여자,5,1073,180,
7444,여자,5,1118,175,
7445,여자,5,1054,150,
7446,여자,5,1154,185,
7447,여자,5,1109,185,
7448,여자,5,1151,200,
7449,여자,5,1134,230,
7450,여자,5,1172,209,
7451,여자,5,1127,205,
7452,여자,5,1090,175,
7453,여자,5,1161,210,
7454,여자,5,1101,180,
7455,여자,5,1148,210,
7456,여자,5,1194,234,
7457,여자,5,1001,165,
7458,여자,5,1098,195,
7459,여자,5,1077,195,
7460,여자,5,1076,190,
7461,여자,5,1082,160,
7462,여자,5,1112,180,
7463,여자,5,1131,195,
7464,여자,5,1000,160,
7465,여자,5,1043,170,
7466,여자,5,1036,170,
7467,여자,5,1104,190,
7468,여자,5,1110,220,
7469,여자,5,1072,190,
7470,여자,5,1190,240,
7471,여자,5,1055,165,
7472,여자,5,1142,173,
7473,여자,5,1158,200,
7474,여자,5,1006,145,
7475,여자,5,1088,170,
7476,여자,5,1149,170,
7477,여자,6,1185,210,
7478,여자,6,1176,190,
7479,여자,6,1171,185,
7480,여자,6,1221,220,
7481,여자,6,1132,200,
7482,여자,6,1243,240,
7483,여자,6,1220,245,
7484,여자,6,1182,205,
7485,여자,6,1232,190,
7486,여자,6,1269,292,
7487,여자,6,1273,240,
7488,여자,6,1226,220,
7489,여자,6,1209,200,
7490,여자,6,1080,180,
7491,여자,6,1178,220,
7492,여자,6,1180,223,
7493,여자,6,1254,260,
7494,여자,6,1196,195,
7495,여자,6,1171,195,
7496,여자,6,1246,260,
7497,여자,6,1048.022301,145,
7498,여자,6,1094,153,
7499,여자,6,1214,250,
7500,여자,6,1116,200,
7501,여자,6,1173,260,
7502,여자,6,1117,190,
7503,여자,6,1220,205,
7504,여자,6,1121,190,
7505,여자,6,1166,180,
7506,여자,6,1213,230,
7507,여자,6,1250,240,
7508,여자,6,1029.181269,150,
7509,여자,6,1224,265,
7510,여자,6,1138,240,
7511,여자,6,1187,210,
7512,여자,6,1206,220,
7513,여자,6,1090.291944,175,
7514,여자,6,1044,150,
7515,여자,6,1145,180,
7516,여자,6,1126,180,
7517,여자,6,1238,250,
7518,여자,6,1208,220,
7519,여자,6,1195,215,
7520,여자,6,1229,235,
7521,여자,6,1138,245,
7522,여자,6,1237,240,
7523,여자,6,1199,203,
7524,여자,6,1191,210,
7525,여자,6,1213,240,
7526,여자,6,1110,175,
7527,여자,6,1242,195,
7528,여자,6,1239,220,
7529,여자,6,1040,150,
7530,여자,6,1191,250,
7531,여자,6,1106,246,
7532,여자,6,1202,220,
7533,여자,6,1169,235,
7534,여자,6,1152,160,
7535,여자,6,1277,210,
7536,여자,6,1094,180,
7537,여자,6,1261,240,
7538,여자,6,1115,175,
7539,여자,6,1235,280,
7540,여자,6,1214,240,
7541,여자,6,1088,205,
7542,여자,6,1238,250,
7543,여자,6,1264,225,
7544,여자,6,1222,250,
7545,여자,6,1132,190,
7546,여자,6,1100,200,
7547,여자,6,1260,258,
7548,여자,6,1186,220,
7549,여자,6,1084,180,
7550,여자,6,1196,231,
7551,여자,6,1148,175,
7552,여자,6,1202,219,
7553,여자,6,1226,220,
7554,여자,6,1316,288.1987856,
7555,여자,6,1228,228,
7556,여자,6,1120,195,
7557,여자,6,1124,195,
7558,여자,6,1199,225,
7559,여자,6,1234,175,
7560,여자,6,1114,180,
7561,여자,6,1152,193,
7562,여자,6,1090,190,
7563,여자,6,1180,225,
7564,여자,6,1149,210,
7565,여자,6,1174,220,
7566,여자,6,1209,200,
7567,여자,6,1216,255,
7568,여자,6,1207,236,
7569,여자,6,1180,200,
7570,여자,6,1162,220,
7571,여자,6,1179,185,
7572,여자,6,1071,160,
7573,여자,6,1082,175,
7574,여자,6,1142,190,
7575,여자,6,1174,200,
7576,여자,6,1144,215,
7577,여자,6,1205,299.1422975,
7578,여자,6,1189,200,
7579,여자,6,1205,215,
7580,여자,6,1188,225,
7581,여자,6,1156,215,
7582,여자,6,1244,240,
7583,여자,6,1205,240,
7584,여자,6,1242,210,
7585,여자,6,1179,260,
7586,여자,6,1061,160,
7587,여자,6,1204,220,
7588,여자,6,1212,240,
7589,여자,6,1234,175,
7590,여자,6,1173,230,
7591,여자,6,1273,305,
7592,여자,6,1094.020708,170,
7593,여자,6,1250,260,
7594,여자,6,1050,155,
7595,여자,6,1174,210,
7596,여자,6,1163,220,
7597,여자,6,1192,200,
7598,여자,6,1214,185,
7599,여자,6,1165,185,
7600,여자,6,1160,200,
7601,여자,6,1168,245,
7602,여자,6,1243,240,
7603,여자,6,1140,200,
7604,여자,6,1134,190,
7605,여자,6,1211,210,
7606,여자,6,1182,190,
7607,여자,6,1228,270,
7608,여자,6,1106,153,
7609,여자,6,1160,210,
7610,여자,6,1176,205,
7611,여자,6,1256.225354,288.8659012,
7612,여자,6,1242,245,
7613,여자,6,1095,175,
7614,여자,6,1202,200,
7615,여자,6,1193,235,
7616,여자,6,1176,215,
7617,여자,6,1172,170,
7618,여자,6,1076,175,
7619,여자,6,1212,215,
7620,여자,6,1046.192553,145,
7621,여자,6,1204,205,
7622,여자,6,1067,168,
7623,여자,6,1150,190,
7624,여자,6,1086,180,
7625,여자,6,1104,200,
7626,여자,6,1207,275,
7627,여자,6,1138,180,
7628,여자,6,1151,200,
7629,여자,6,1164,235,
7630,여자,6,1304,303.2076919,
7631,여자,6,1156,200,
7632,여자,6,1100,180,
7633,여자,6,1137,245,
7634,여자,6,1164,217,
7635,여자,6,1236,250,
7636,여자,6,1160,220,
7637,여자,6,1144,185,
7638,여자,6,1159,245,
7639,여자,6,1204,185,
7640,여자,6,1107,180,
7641,여자,6,1114,158,
7642,여자,6,1222,225,
7643,여자,6,1246,255,
7644,여자,6,1233,210,
7645,여자,6,1160,240,
7646,여자,6,1132,185,
7647,여자,6,1131,190,
7648,여자,6,1136,187,
7649,여자,6,1131,225,
7650,여자,6,1221,250,
7651,여자,6,1194,200,
7652,여자,6,1025.399246,140,
7653,여자,6,1186,230,
7654,여자,6,1145,200,
7655,여자,6,1213,270,
7656,여자,6,1170,200,
7657,여자,6,1162,195,
7658,여자,6,1211,220,
7659,여자,6,1166,219,
7660,여자,6,1214,238,
7661,여자,6,1277,210,
7662,여자,6,1195,205,
7663,여자,6,1220,250,
7664,여자,6,1221,240,
7665,여자,6,1171,200,
7666,여자,6,1205,210,
7667,여자,6,1191,215,
7668,여자,7,1189,200,
7669,여자,7,1290,250,
7670,여자,7,1297,342.2984041,
7671,여자,7,1271,245,
7672,여자,7,1199,220,
7673,여자,7,1212,270,
7674,여자,7,1179.561831,235,
7675,여자,7,1271,250,
7676,여자,7,1184,215,
7677,여자,7,1221,290,
7678,여자,7,1250,270,
7679,여자,7,1151,200,
7680,여자,7,1225,220,
7681,여자,7,1214,245,
7682,여자,7,1203,253,
7683,여자,7,1323,250,
7684,여자,7,1297,326.716267,
7685,여자,7,1196,200,
7686,여자,7,1210,190,
7687,여자,7,1192,219,
7688,여자,7,1219,205,
7689,여자,7,1196,210,
7690,여자,7,1187,216,
7691,여자,7,1152,209,
7692,여자,7,1217,210,
7693,여자,7,1155,228,
7694,여자,7,1158,205,
7695,여자,7,1217,300,
7696,여자,7,1114,180,
7697,여자,7,1204,210,
7698,여자,7,1303,320,
7699,여자,7,1222,235,
7700,여자,7,1121,180,
7701,여자,7,1114,190,
7702,여자,7,1234,210,
7703,여자,7,1202,225,
7704,여자,7,1155,200,
7705,여자,7,1202,220,
7706,여자,7,1222,235,
7707,여자,7,1120,226,
7708,여자,7,1277,270,
7709,여자,7,1130,174,
7710,여자,7,1240,305,
7711,여자,7,1285,285,
7712,여자,7,1287,220,
7713,여자,7,1210,285,
7714,여자,7,1244,220,
7715,여자,7,1309,250,
7716,여자,7,1270,280,
7717,여자,7,1309,315,
7718,여자,7,1198,202,
7719,여자,7,1192,220,
7720,여자,7,1219,260,
7721,여자,7,1280.670902,235,
7722,여자,7,1325,310,
7723,여자,7,1302,320,
7724,여자,7,1212,230,
7725,여자,7,1179,240,
7726,여자,7,1278,270,
7727,여자,7,1231,200,
7728,여자,7,1165,215,
7729,여자,7,1204,220,
7730,여자,7,1250,240,
7731,여자,7,1224,260,
7732,여자,7,1195,185,
7733,여자,7,1282,250,
7734,여자,7,1165,200,
7735,여자,7,1244,215,
7736,여자,7,1230,215,
7737,여자,7,1157,205,
7738,여자,7,1236,290,
7739,여자,7,1236,275,
7740,여자,7,1165,220,
7741,여자,7,1242,250,
7742,여자,7,1170,225,
7743,여자,7,1221,230,
7744,여자,7,1240,205,
7745,여자,7,1240,270,
7746,여자,7,1174,230,
7747,여자,7,1244,270,
7748,여자,7,1186,205,
7749,여자,7,1184,215,
7750,여자,7,1255,230,
7751,여자,7,1335,240,
7752,여자,7,1240,250,
7753,여자,7,1262,265,
7754,여자,7,1258,250,
7755,여자,7,1284.32829,300,
7756,여자,7,1184,230,
7757,여자,7,1316,285,
7758,여자,7,1203,265,
7759,여자,7,1246,236,
7760,여자,7,1241,280,
7761,여자,7,1228,215,
7762,여자,7,1259,260,
7763,여자,7,1239,240,
7764,여자,7,1130,190,
7765,여자,7,1097,230,
7766,여자,7,1289,294,
7767,여자,7,1195,216,
7768,여자,7,1242,230,
7769,여자,7,1242,230,
7770,여자,7,1194,180,
7771,여자,7,1304,260,
7772,여자,7,1220,240,
7773,여자,7,1183,195,
7774,여자,7,1264,300,
7775,여자,7,1310,300,
7776,여자,7,1200,240,
7777,여자,7,1198,260,
7778,여자,7,1267,255,
7779,여자,7,1256,255,
7780,여자,7,1151,200,
7781,여자,7,1192,195,
7782,여자,7,1239,255,
7783,여자,7,1320,320,
7784,여자,7,1208,205,
7785,여자,7,1157,220,
7786,여자,7,1282,260,
7787,여자,7,1319,260,
7788,여자,7,1276,260,
7789,여자,7,1219,230,
7790,여자,7,1158,195,
7791,여자,7,1158,235,
7792,여자,7,1214,230,
7793,여자,7,1261,235,
7794,여자,7,1234,230,
7795,여자,7,1245,238,
7796,여자,7,1248,220,
7797,여자,7,1138,198,
7798,여자,7,1198,240,
7799,여자,7,1258,248,
7800,여자,7,1240,235,
7801,여자,7,1186,235,
7802,여자,7,1294,220,
7803,여자,7,1194,215,
7804,여자,7,1214,285,
7805,여자,7,1210,265,
7806,여자,7,1275,318,
7807,여자,7,1167,199,
7808,여자,7,1245,290,
7809,여자,7,1237,210,
7810,여자,7,1268,260,
7811,여자,7,1242,260,
7812,여자,7,1278,255,
7813,여자,7,1152,180,
7814,여자,7,1190,195,
7815,여자,7,1254,250,
7816,여자,7,1287,275,
7817,여자,7,1220,210,
7818,여자,7,1314,300,
7819,여자,7,1175,169,
7820,여자,7,1277,310,
7821,여자,7,1247,270,
7822,여자,7,1252,270,
7823,여자,7,1390.921478,331.4174801,
7824,여자,7,1207,205,
7825,여자,7,1195,220,
7826,여자,7,1228,230,
7827,여자,7,1243,256,
7828,여자,7,1184,220,
7829,여자,7,1313,328.3993577,
7830,여자,7,1235,215,
7831,여자,7,1251,205,
7832,여자,7,1224,250,
7833,여자,7,1223,300,
7834,여자,7,1218,215,
7835,여자,7,1252,220,
7836,여자,7,1226,210,
7837,여자,7,1166,195,
7838,여자,7,1186,205,
7839,여자,7,1282,210,
7840,여자,7,1134,320,
7841,여자,7,1181,200,
7842,여자,7,1238,280,
7843,여자,7,1220,240,
7844,여자,7,1292,250,
7845,여자,7,1218,215,
7846,여자,7,1273,250,
7847,여자,7,1194,225,
7848,여자,7,1194,225,
7849,여자,7,1355,300,
7850,여자,7,1216,220,
7851,여자,7,1146,210,
7852,여자,7,1232,210,
7853,여자,7,1234,200,
7854,여자,7,1315,305,
7855,여자,7,1266,280,
7856,여자,7,1234,220,
7857,여자,7,1243,270,
7858,여자,7,1182,215,
7859,여자,7,1266,210,
7860,여자,7,1241,230,
7861,여자,7,1202,225,
7862,여자,7,1202,260,
7863,여자,7,1136,175,
7864,여자,7,1159,220,
7865,여자,7,1306,332.0079965,
7866,여자,7,1285,315,
7867,여자,7,1278,200,
7868,여자,7,1280,300,
7869,여자,7,1161,190,
7870,여자,7,1178,223,
7871,여자,7,1253,245,
7872,여자,7,1249,220,
7873,여자,7,1263,280,
7874,여자,7,1211,240,
7875,여자,7,1130,225,
7876,여자,7,1219,235,
7877,여자,7,1242,240,
7878,여자,7,1275,310,
7879,여자,7,1206,200,
7880,여자,7,1103,175,
7881,여자,7,1236,220,
7882,여자,7,1318,300,
7883,여자,7,1220,210,
7884,여자,7,1352,300,
7885,여자,7,1209,280,
7886,여자,7,1192,220,
7887,여자,7,1139,240,
7888,여자,8,1269,240,
7889,여자,8,1266,260,
7890,여자,8,1236,205,
7891,여자,8,1317,320,
7892,여자,8,1344,240,
7893,여자,8,1318,270,
